incident_id,start_date,end_date,n_days,lat_first,lon_first,mean_temp_max,temp_max_max,temp_max_min,mean_temp_min,temp_min_max,temp_min_min,rh_max_mean,rh_max_max,rh_max_min,rh_min_mean,rh_min_max,rh_min_min,precip_sum_mean,precip_sum_max,precip_sum_min,rain_sum_mean,rain_sum_max,rain_sum_min,precip_hours_mean,precip_hours_max,precip_hours_min,wind_max_mean,wind_max_max,wind_max_min,gust_max_mean,gust_max_max,gust_max_min,wind_dir_mean,wind_dir_max,wind_dir_min,radiation_mean,radiation_max,radiation_min,sunshine_mean,sunshine_max,sunshine_min,et0_mean,et0_max,et0_min,dry_day_sum,high_wind_sum
AT221161,2021-07-28,2021-07-29,2,38.851999999947,-7.30231200006273,34.349999999999994,34.8,33.9,17.35,18.2,16.5,78.5,84,73,21.5,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,20.7,17.7,41.05,42.1,40.0,288.5,294,283,28.195,28.33,28.06,46933.05,46972.42,46893.68,7.105,7.48,6.73,2,0
AT221167,2021-08-03,2021-08-03,1,39.0183569999536,-7.24454000049167,31.9,31.9,31.9,16.3,16.3,16.3,85.0,85,85,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,38.2,38.2,38.2,275.0,275,275,26.87,26.87,26.87,43456.83,43456.83,43456.83,6.66,6.66,6.66,1,0
AT221188,2021-08-14,2021-08-14,1,39.4740669997533,-7.74899300045437,38.7,38.7,38.7,23.0,23.0,23.0,57.0,57,57,11.0,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,37.4,37.4,37.4,275.0,275,275,23.93,23.93,23.93,46213.28,46213.28,46213.28,6.57,6.57,6.57,1,0
AT221194,2021-08-18,2021-08-18,1,39.2525,-8.15916666666667,33.3,33.3,33.3,15.9,15.9,15.9,81.0,81,81,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,24.6,24.6,48.2,48.2,48.2,323.0,323,323,25.47,25.47,25.47,45708.09,45708.09,45708.09,6.88,6.88,6.88,1,0
AT221198,2021-08-20,2021-08-20,1,39.0937150001526,-7.46771800001462,30.7,30.7,30.7,13.5,13.5,13.5,98.0,98,98,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,15.4,33.1,33.1,33.1,280.0,280,280,25.52,25.52,25.52,43927.25,43927.25,43927.25,5.88,5.88,5.88,1,0
AT221201,2021-08-21,2021-08-21,1,39.3374599999852,-7.68026199976603,32.7,32.7,32.7,14.4,14.4,14.4,90.0,90,90,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5,37.8,37.8,37.8,293.0,293,293,25.37,25.37,25.37,45318.48,45318.48,45318.48,5.96,5.96,5.96,1,0
AT221227,2021-09-12,2021-09-12,1,38.9774550003476,-7.28339999999851,32.4,32.4,32.4,16.8,16.8,16.8,83.0,83,83,22.0,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,17.9,39.6,39.6,39.6,193.0,193,193,21.34,21.34,21.34,40884.09,40884.09,40884.09,5.34,5.34,5.34,1,0
AT22167,2021-06-03,2021-06-03,1,39.1624279997084,-7.65101999998093,24.5,24.5,24.5,11.2,11.2,11.2,88.0,88,88,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,20.4,20.4,45.4,45.4,45.4,299.0,299,299,29.71,29.71,29.71,48214.35,48214.35,48214.35,5.74,5.74,5.74,1,0
AT321118,2021-06-08,2021-06-09,2,38.2686111111111,-7.25361111111111,36.3,36.4,36.2,16.549999999999997,16.9,16.2,62.5,73,52,12.5,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,16.5,14.9,31.299999999999997,32.4,30.2,315.0,325,305,30.025,30.07,29.98,47991.015,47992.96,47989.07,7.465,7.61,7.32,2,0
AT321181,2021-07-02,2021-07-03,2,37.6522222222222,-8.50388888888889,29.299999999999997,30.4,28.2,15.5,16.7,14.3,93.5,97,90,36.5,46,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.2,20.8,43.05,44.3,41.8,314.5,315,314,27.42,29.9,24.94,44555.895000000004,48397.22,40714.57,5.755,6.54,4.97,2,0
AT321198,2021-07-08,2021-07-08,1,37.6952777777778,-8.07111111111111,32.4,32.4,32.4,14.0,14.0,14.0,80.0,80,80,16.0,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7,41.8,41.8,41.8,343.0,343,343,30.23,30.23,30.23,48027.98,48027.98,48027.98,7.48,7.48,7.48,1,0
AT321216,2021-07-13,2021-07-13,1,38.1933333333333,-8.12277777777778,30.7,30.7,30.7,14.4,14.4,14.4,81.0,81,81,20.0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,19.2,38.9,38.9,38.9,341.0,341,341,29.55,29.55,29.55,47877.71,47877.71,47877.71,7.25,7.25,7.25,1,0
AT321261,2021-07-29,2021-07-29,1,37.5516666666667,-7.80472222222222,36.3,36.3,36.3,19.0,19.0,19.0,72.0,72,72,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4,45.4,45.4,45.4,293.0,293,293,27.85,27.85,27.85,46888.27,46888.27,46888.27,7.17,7.17,7.17,1,0
AT321313,2021-08-18,2021-08-19,2,37.4383333333333,-8.57444444444444,27.3,28.8,25.8,16.15,16.9,15.4,93.5,100,87,36.0,43,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,19.0,18.3,38.7,38.9,38.5,305.5,310,301,25.700000000000003,25.96,25.44,44443.525,45445.65,43441.4,5.15,5.48,4.82,2,0
AT321403,2021-10-01,2021-10-01,1,37.5291666666667,-7.83861111111111,28.4,28.4,28.4,14.8,14.8,14.8,92.0,92,92,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7,28.8,28.8,28.8,302.0,302,302,18.94,18.94,18.94,38933.53,38933.53,38933.53,4.24,4.24,4.24,1,0
AT321445,2021-10-28,2021-10-28,1,37.4294444444444,-8.47722222222222,25.1,25.1,25.1,12.5,12.5,12.5,96.0,96,96,40.0,40,40,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,12.1,12.1,12.1,28.1,28.1,28.1,194.0,194,194,13.84,13.84,13.84,34715.86,34715.86,34715.86,2.8,2.8,2.8,1,0
AT32195,2021-05-29,2021-05-29,1,37.5513888888889,-8.07027777777778,32.3,32.3,32.3,14.9,14.9,14.9,69.0,69,69,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,19.1,36.0,36.0,36.0,322.0,322,322,28.38,28.38,28.38,47056.77,47056.77,47056.77,6.6,6.6,6.6,1,0
BI12115,2021-01-17,2021-01-17,1,40.3413888888889,-6.91805555555556,12.5,12.5,12.5,0.6,0.6,0.6,60.0,60,60,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.3,12.3,25.6,25.6,25.6,53.0,53,53,10.9,10.9,10.9,31250.06,31250.06,31250.06,1.84,1.84,1.84,1,0
BI12119,2021-01-19,2021-01-19,1,40.5633333333333,-7.54166666666667,11.7,11.7,11.7,1.8,1.8,1.8,90.0,90,90,59.0,59,59,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,9.2,9.2,9.2,48.2,48.2,48.2,23.0,23,23,7.6,7.6,7.6,26162.25,26162.25,26162.25,1.1,1.1,1.1,1,0
BI121206,2021-06-09,2021-06-09,1,40.815,-7.03388888888889,32.1,32.1,32.1,14.4,14.4,14.4,88.0,88,88,20.0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,32.0,32.0,32.0,338.0,338,338,30.64,30.64,30.64,50142.78,50142.78,50142.78,6.77,6.77,6.77,1,0
BI121212,2021-06-11,2021-06-11,1,40.7916666666667,-7.02611111111111,32.0,32.0,32.0,17.8,17.8,17.8,76.0,76,76,23.0,23,23,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,14.8,14.8,14.8,59.0,59.0,59.0,12.0,12,12,24.62,24.62,24.62,44931.48,44931.48,44931.48,5.74,5.74,5.74,1,0
BI121216,2021-06-12,2021-06-12,1,40.7447222222222,-7.35444444444444,29.0,29.0,29.0,17.0,17.0,17.0,73.0,73,73,31.0,31,31,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,19.5,19.5,19.5,39.2,39.2,39.2,54.0,54,54,23.89,23.89,23.89,46575.76,46575.76,46575.76,5.82,5.82,5.82,1,0
BI121238,2021-07-01,2021-07-03,3,40.6102777777778,-6.905,28.7,29.8,27.3,13.833333333333334,15.1,13.0,84.66666666666667,89,82,28.333333333333332,36,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53333333333333,19.4,14.0,40.53333333333333,44.6,34.2,294.0,297,292,27.866666666666664,30.41,23.27,48279.026666666665,50122.36,45367.2,6.016666666666667,6.5,5.06,3,0
BI121243,2021-07-08,2021-07-08,1,40.8166666666667,-6.9975,28.0,28.0,28.0,11.7,11.7,11.7,89.0,89,89,21.0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,10.1,26.3,26.3,26.3,360.0,360,360,30.48,30.48,30.48,49886.2,49886.2,49886.2,6.1,6.1,6.1,1,0
BI121255,2021-07-16,2021-07-18,3,40.3419444444444,-7.23083333333333,35.73333333333333,36.6,35.3,21.599999999999998,22.7,19.5,48.666666666666664,57,44,17.0,19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,26.7,18.8,43.06666666666666,51.1,34.2,9.0,21,0,27.53333333333333,29.65,23.94,47747.28666666666,48825.69,46043.31,8.62,9.17,8.1,3,0
BI121276,2021-08-01,2021-08-01,1,40.6672222222222,-6.83444444444444,24.3,24.3,24.3,9.9,9.9,9.9,93.0,93,93,31.0,31,31,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,22.6,22.6,22.6,51.1,51.1,51.1,311.0,311,311,23.84,23.84,23.84,42845.71,42845.71,42845.71,4.62,4.62,4.62,1,0
BI121279,2021-08-01,2021-08-02,2,40.9205555555556,-6.94111111111111,24.950000000000003,25.1,24.8,13.55,15.1,12.0,90.5,97,84,36.5,40,33,0.65,1.3,0.0,0.65,1.3,0.0,3.5,7.0,0.0,14.0,15.0,13.0,34.0,37.8,30.2,302.5,309,296,22.564999999999998,24.29,20.84,43576.175,43926.55,43225.8,4.52,4.76,4.28,1,0
BI121295,2021-08-11,2021-08-11,1,41.0208333333333,-7.0275,38.1,38.1,38.1,20.2,20.2,20.2,80.0,80,80,17.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,16.9,38.5,38.5,38.5,297.0,297,297,26.42,26.42,26.42,46670.62,46670.62,46670.62,6.4,6.4,6.4,1,0
BI121328,2021-08-20,2021-08-20,1,40.6697222222222,-6.85888888888889,30.4,30.4,30.4,13.7,13.7,13.7,80.0,80,80,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,16.9,38.9,38.9,38.9,284.0,284,284,25.82,25.82,25.82,45639.32,45639.32,45639.32,6.04,6.04,6.04,1,0
BI121345,2021-08-26,2021-08-26,1,40.6461111111111,-6.80277777777778,30.5,30.5,30.5,17.4,17.4,17.4,88.0,88,88,26.0,26,26,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,14.4,14.4,14.4,36.4,36.4,36.4,194.0,194,194,20.71,20.71,20.71,44773.38,44773.38,44773.38,4.93,4.93,4.93,1,0
BI121352,2021-08-28,2021-08-29,2,41.0411111111111,-7.08361111111111,28.85,29.6,28.1,16.2,16.4,16.0,85.0,86,84,33.5,35,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,16.5,14.9,40.5,41.4,39.6,274.5,277,272,21.09,22.56,19.62,43494.395000000004,44136.81,42851.98,4.615,4.93,4.3,2,0
BI121389,2021-09-12,2021-09-12,1,41.0338888888889,-7.04722222222222,32.4,32.4,32.4,15.0,15.0,15.0,87.0,87,87,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,39.6,39.6,39.6,174.0,174,174,20.8,20.8,20.8,41112.94,41112.94,41112.94,4.92,4.92,4.92,1,0
BI121443,2021-10-28,2021-10-28,1,40.685,-7.07833333333333,19.7,19.7,19.7,6.9,6.9,6.9,84.0,84,84,36.0,36,36,2.3,2.3,2.3,2.3,2.3,2.3,1.0,1.0,1.0,19.1,19.1,19.1,38.9,38.9,38.9,207.0,207,207,12.49,12.49,12.49,31062.32,31062.32,31062.32,3.04,3.04,3.04,0,0
BI121445,2021-10-28,2021-10-28,1,40.8713888888889,-7.14388888888889,20.3,20.3,20.3,7.4,7.4,7.4,83.0,83,83,36.0,36,36,6.5,6.5,6.5,6.5,6.5,6.5,3.0,3.0,3.0,22.3,22.3,22.3,43.9,43.9,43.9,221.0,221,221,12.25,12.25,12.25,31028.72,31028.72,31028.72,2.95,2.95,2.95,0,0
BI121449,2021-10-28,2021-10-28,1,40.5616666666667,-7.19083333333333,17.9,17.9,17.9,7.5,7.5,7.5,76.0,76,76,39.0,39,39,2.3,2.3,2.3,2.3,2.3,2.3,2.0,2.0,2.0,20.2,20.2,20.2,38.9,38.9,38.9,195.0,195,195,12.6,12.6,12.6,31054.06,31054.06,31054.06,2.85,2.85,2.85,0,0
BI121539,2021-12-05,2021-12-05,1,40.3308333333333,-7.07694444444444,8.8,8.8,8.8,3.7,3.7,3.7,96.0,96,96,66.0,66,66,0.4,0.4,0.4,0.4,0.4,0.4,3.0,3.0,3.0,31.1,31.1,31.1,58.7,58.7,58.7,327.0,327,327,6.05,6.05,6.05,22031.95,22031.95,22031.95,0.96,0.96,0.96,1,1
BI121546,2021-12-19,2021-12-19,1,40.5447222222222,-7.34611111111111,10.1,10.1,10.1,4.2,4.2,4.2,90.0,90,90,68.0,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5,67.0,67.0,67.0,155.0,155,155,8.11,8.11,8.11,29620.13,29620.13,29620.13,1.16,1.16,1.16,1,0
BI12163,2021-03-16,2021-03-16,1,40.7172222222222,-7.09638888888889,16.5,16.5,16.5,2.1,2.1,2.1,90.0,90,90,41.0,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,17.4,17.4,38.2,38.2,38.2,44.0,44,44,20.08,20.08,20.08,39401.53,39401.53,39401.53,3.14,3.14,3.14,1,0
BI12168,2021-03-17,2021-03-22,6,40.3236111111111,-7.71416666666667,14.85,18.3,11.6,1.7,4.6,-0.6,74.33333333333333,85,60,38.333333333333336,46,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,20.5,10.8,36.483333333333334,46.4,25.9,73.0,251,10,20.708333333333332,21.61,18.86,39951.38,40408.19,39537.25,3.2016666666666667,3.54,2.83,6,0
BI221106,2021-06-06,2021-06-06,1,39.8848150000307,-7.70269699997372,29.9,29.9,29.9,13.1,13.1,13.1,76.0,76,76,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,20.7,20.7,38.2,38.2,38.2,320.0,320,320,29.65,29.65,29.65,49117.23,49117.23,49117.23,6.87,6.87,6.87,1,0
BI221109,2021-06-08,2021-06-09,2,39.7835400000049,-8.2734380001492,29.55,30.5,28.6,13.05,13.5,12.6,88.0,89,87,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,24.2,23.2,46.45,47.9,45.0,328.5,331,326,30.53,30.79,30.27,49287.28,49523.1,49051.46,6.945,6.96,6.93,2,0
BI221177,2021-07-17,2021-07-17,1,39.8965950001611,-6.9626330004798,37.7,37.7,37.7,24.0,24.0,24.0,46.0,46,46,17.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,22.5,50.4,50.4,50.4,160.0,160,160,28.76,28.76,28.76,48088.73,48088.73,48088.73,8.71,8.71,8.71,1,0
BI221181,2021-07-18,2021-07-19,2,39.7738620000415,-8.0638050005171,29.85,30.9,28.8,16.2,16.9,15.5,84.5,88,81,41.5,43,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.549999999999997,24.2,22.9,47.5,48.6,46.4,317.0,319,315,28.93,29.12,28.74,48437.47,48482.37,48392.57,6.455,6.87,6.04,2,0
