incident_id,source_file,date,lat,lon,temp_max,temp_min,rh_max,rh_min,precip_sum,rain_sum,precip_hours,wind_max,gust_max,wind_dir,radiation,sunshine,et0
TM121342,2021.csv,2021-03-24,41.8305555555556,-7.66555555555556,15.2,5.1,89,35,0.0,0.0,0.0,14.3,32.4,318,21.64,40286.7,3.2
TM121346,2021.csv,2021-03-25,41.6847600000434,-7.77793700006273,12.7,0.0,100,44,0.0,0.0,0.0,10.6,28.1,286,20.32,39456.77,2.75
TM121350,2021.csv,2021-03-25,41.65,-7.27833333333333,17.7,3.6,95,44,0.0,0.0,0.0,11.8,22.7,290,20.24,38583.98,3.14
TM121352,2021.csv,2021-03-25,41.8719444444444,-7.66805555555556,15.5,3.7,90,40,0.0,0.0,0.0,12.5,33.1,301,20.25,37127.15,2.96
TM121353,2021.csv,2021-03-25,41.6583880000644,-7.28888500001695,16.4,2.3,96,45,0.0,0.0,0.0,13.3,31.7,273,20.25,38870.7,3.07
TM121357,2021.csv,2021-03-25,41.7055555555556,-7.27611111111111,15.9,2.7,94,46,0.0,0.0,0.0,13.0,25.9,294,20.26,37682.33,3.05
TM121370,2021.csv,2021-03-27,41.3308333333333,-7.82027777777778,13.4,1.1,92,44,0.0,0.0,0.0,15.0,42.5,75,22.28,40912.24,2.86
TM121376,2021.csv,2021-03-27,41.8577777777778,-7.67805555555556,15.0,2.4,98,43,0.0,0.0,0.0,12.3,34.9,199,22.16,41173.11,2.99
TM121385,2021.csv,2021-03-27,41.7625,-7.93861111111111,14.5,2.3,99,42,0.0,0.0,0.0,13.5,38.2,101,22.65,41255.75,3.1
TM121385,2021.csv,2021-03-28,41.7625,-7.93861111111111,17.5,4.4,77,38,0.0,0.0,0.0,16.0,42.1,113,22.57,41459.53,3.7
TM121388,2021.csv,2021-03-28,41.4206929998928,-7.73423300001356,15.5,3.1,68,41,0.0,0.0,0.0,14.1,35.6,87,22.24,41286.98,3.5
TM12139,2021.csv,2021-01-16,41.8663888888889,-7.77861111111111,12.6,-2.3,79,13,0.0,0.0,0.0,11.5,20.9,145,10.16,30516.83,1.59
TM121393,2021.csv,2021-03-28,41.8663019996219,-7.9001880000035,15.0,4.2,67,38,0.0,0.0,0.0,19.0,47.5,126,22.67,41437.48,3.6
TM121394,2021.csv,2021-03-28,41.7763888888889,-7.91694444444444,17.0,3.9,76,38,0.0,0.0,0.0,16.0,42.1,113,22.57,41459.53,3.65
TM121395,2021.csv,2021-03-28,41.8335300000012,-7.67016700002882,17.2,5.4,64,36,0.0,0.0,0.0,16.7,40.0,133,22.52,41412.38,4.01
TM121398,2021.csv,2021-03-28,41.8538888888889,-7.61583333333333,18.1,2.9,73,36,0.0,0.0,0.0,12.5,33.5,173,22.3,41386.87,3.47
TM12140,2021.csv,2021-01-17,41.7572222222222,-7.90861111111111,12.2,0.3,85,20,0.0,0.0,0.0,11.3,23.4,28,9.85,30688.7,1.53
TM121405,2021.csv,2021-03-28,41.76,-7.6975,17.5,7.8,56,38,0.0,0.0,0.0,14.0,34.6,78,22.5,41409.7,3.82
TM121406,2021.csv,2021-03-28,41.8755555555556,-7.72805555555556,14.8,3.9,67,38,0.0,0.0,0.0,19.0,47.5,126,22.67,41437.48,3.57
TM121421,2021.csv,2021-03-30,41.7011111111111,-7.99694444444444,20.4,9.9,85,48,0.5,0.5,5.0,14.5,49.0,102,16.8,35459.39,3.12
TM121430,2021.csv,2021-03-30,41.4627600002289,-7.74246999952528,16.2,6.9,84,51,0.4,0.4,3.0,15.3,43.2,99,15.55,25967.26,2.5
TM121430,2021.csv,2021-03-31,41.4627600002289,-7.74246999952528,20.3,6.0,77,28,0.0,0.0,0.0,22.7,53.3,108,19.41,40029.71,3.85
TM121442,2021.csv,2021-03-31,41.7747222222222,-7.73888888888889,21.4,8.3,78,31,0.0,0.0,0.0,22.3,48.6,92,20.04,40207.44,4.02
TM121448,2021.csv,2021-03-31,41.6831690004137,-7.82087300009198,21.1,8.4,75,33,0.0,0.0,0.0,21.4,50.4,81,19.48,39810.01,3.93
TM121450,2021.csv,2021-03-31,41.8652777777778,-7.61111111111111,22.7,9.1,78,28,0.0,0.0,0.0,19.2,46.8,140,20.19,40326.23,3.86
TM121457,2021.csv,2021-03-31,41.6611111111111,-7.97277777777778,21.6,9.0,75,34,0.0,0.0,0.0,21.4,50.4,81,19.48,39810.01,3.99
TM121457,2021.csv,2021-04-01,41.6611111111111,-7.97277777777778,15.8,8.7,93,35,17.2,17.2,16.0,14.9,43.6,109,12.37,28800.0,2.29
TM121458,2021.csv,2021-03-31,41.3356520001094,-7.81464500003391,22.1,7.0,77,28,0.0,0.0,0.0,18.5,51.8,90,20.34,40113.48,3.99
TM121458,2021.csv,2021-04-01,41.3356520001094,-7.81464500003391,15.2,8.5,97,37,11.8,11.8,14.0,15.0,45.0,116,12.64,25675.44,2.2
TM12147,2021.csv,2021-01-17,41.6969444444444,-7.98222222222222,13.7,1.3,86,18,0.0,0.0,0.0,9.4,27.7,49,9.77,30688.7,1.42
TM121476,2021.csv,2021-04-04,41.717362000015,-7.57185800022549,18.9,4.9,86,38,0.0,0.0,0.0,8.0,20.5,65,24.26,43029.58,3.71
TM121480,2021.csv,2021-04-05,41.6330555555556,-7.33444444444444,19.9,8.5,83,32,0.0,0.0,0.0,10.0,16.6,267,24.27,43189.31,3.83
TM121496,2021.csv,2021-04-08,41.5099200005002,-7.41259199990167,17.6,7.3,87,41,0.4,0.4,2.0,15.4,39.6,180,19.75,42987.86,3.44
TM1215,2021.csv,2021-01-08,41.357017999755,-7.82649799982707,2.0,-4.8,79,34,0.0,0.0,0.0,19.3,69.8,65,8.94,29326.16,1.15
TM121506,2021.csv,2021-04-09,41.8286111111111,-7.72611111111111,13.4,5.8,98,62,5.6,5.6,4.0,13.6,36.0,204,15.15,38983.83,2.23
TM121523,2021.csv,2021-04-18,41.8594444444444,-7.805,13.2,0.6,82,45,0.0,0.0,0.0,14.8,34.6,165,22.67,45258.82,3.33
TM121523,2021.csv,2021-04-19,41.8594444444444,-7.805,13.4,4.5,89,50,0.8,0.8,3.0,15.5,38.5,253,22.91,42549.58,3.21
TM121525,2021.csv,2021-04-18,41.7863888888889,-7.69194444444444,14.8,2.7,75,45,0.0,0.0,0.0,10.0,27.7,137,22.53,44977.72,3.33
TM12154,2021.csv,2021-01-18,41.3354619999727,-7.86319700029161,9.6,-0.5,88,58,0.0,0.0,0.0,10.0,31.0,105,10.09,30961.81,1.15
TM12154,2021.csv,2021-01-19,41.3354619999727,-7.86319700029161,7.7,-1.3,92,69,0.3,0.3,2.0,12.2,39.6,111,6.71,21908.39,0.83
TM121551,2021.csv,2021-05-04,41.8683333333333,-7.63333333333333,19.4,6.2,90,27,0.0,0.0,0.0,16.6,38.5,316,28.55,46842.01,4.68
TM121554,2021.csv,2021-05-04,41.2588930002848,-7.86690699999531,16.9,5.7,94,40,0.0,0.0,0.0,14.3,47.9,284,28.35,46800.0,4.25
TM12157,2021.csv,2021-01-19,41.6875,-7.92166666666667,6.8,1.0,100,57,1.3,1.3,6.0,17.0,50.4,168,6.09,14648.21,0.91
TM121638,2021.csv,2021-07-15,41.1944769997067,-7.88916699992286,26.7,12.7,75,25,0.0,0.0,0.0,15.5,51.5,93,29.81,49215.06,5.73
TM121705,2021.csv,2021-08-15,41.7019169999493,-7.27351800017887,31.5,16.7,90,16,0.0,0.0,0.0,20.9,45.4,317,26.76,46451.26,6.95
TM121705,2021.csv,2021-08-16,41.7019169999493,-7.27351800017887,29.6,14.3,72,26,0.0,0.0,0.0,23.3,48.2,324,25.79,46362.29,6.63
TM121748,2021.csv,2021-08-23,41.7683129999373,-7.33194499969482,31.0,15.3,68,22,0.0,0.0,0.0,14.3,34.6,95,24.67,45355.14,5.79
TM121764,2021.csv,2021-08-26,41.4991649998559,-7.52914999961853,27.4,17.0,88,41,0.0,0.0,0.0,13.0,31.7,223,18.3,44867.43,4.04
TM121781,2021.csv,2021-08-30,41.2063279999627,-7.89184200021956,21.5,10.3,100,44,0.0,0.0,0.0,13.1,42.5,281,22.52,42856.2,3.91
TM1218,2021.csv,2021-01-09,41.3746100001865,-7.74392999966939,1.9,-3.1,80,41,0.8,0.0,6.0,14.9,62.3,36,5.45,13264.51,1.05
TM121802,2021.csv,2021-09-05,41.560998000039,-7.67962500042386,28.9,15.0,80,30,0.0,0.0,0.0,11.5,32.4,129,20.72,42035.56,4.43
TM121802,2021.csv,2021-09-06,41.560998000039,-7.67962500042386,27.7,16.8,73,35,0.0,0.0,0.0,22.1,64.8,145,17.13,37464.71,4.26
TM121802,2021.csv,2021-09-07,41.560998000039,-7.67962500042386,20.7,14.8,97,66,3.4,3.4,14.0,15.3,49.3,226,14.04,34215.68,2.49
TM121813,2021.csv,2021-09-07,41.4477929994795,-7.65042299999131,20.1,14.6,97,70,5.9,5.9,13.0,15.7,51.8,209,15.47,39710.12,2.48
TM121830,2021.csv,2021-09-20,41.3343449999889,-7.85776300006443,20.5,9.8,90,43,0.0,0.0,0.0,15.9,49.3,40,20.23,39936.12,3.65
TM121833,2021.csv,2021-09-20,41.3517250000106,-7.85999300003052,18.6,9.3,92,46,0.0,0.0,0.0,16.2,62.3,37,20.22,39936.0,3.38
TM121833,2021.csv,2021-09-21,41.3517250000106,-7.85999300003052,18.7,8.8,74,39,0.0,0.0,0.0,23.0,76.0,81,20.32,40009.24,3.73
TM121844,2021.csv,2021-09-23,41.697718000412,-7.28932200007969,23.9,13.7,87,38,3.4,3.4,3.0,23.1,50.0,78,17.55,38120.17,4.07
TM12189,2021.csv,2021-03-07,41.3244130002128,-7.83758200009664,10.4,1.7,96,50,0.0,0.0,0.0,10.2,29.2,319,15.76,38248.75,2.02
TM12189,2021.csv,2021-03-08,41.3244130002128,-7.83758200009664,7.2,0.9,99,58,0.5,0.5,4.0,15.6,41.0,61,10.76,34596.33,1.35
TM121900,2021.csv,2021-10-15,41.450568000012,-7.64588800006443,19.2,10.4,90,36,0.0,0.0,0.0,11.0,26.6,287,15.6,36281.72,2.87
TM121900,2021.csv,2021-10-16,41.450568000012,-7.64588800006443,16.0,10.4,91,56,1.6,1.6,1.0,8.9,25.9,250,5.52,4258.18,1.2
TM221100,2021.csv,2021-03-27,41.9685500000583,-7.16913800001144,15.7,2.7,95,38,0.0,0.0,0.0,14.7,38.5,94,22.2,41110.82,3.29
TM221103,2021.csv,2021-03-27,41.9182050000297,-7.16477499961853,15.1,1.2,96,41,0.0,0.0,0.0,16.7,38.9,93,22.15,41007.25,3.14
TM221115,2021.csv,2021-03-28,41.8625330003103,-7.0901570002238,19.5,6.3,61,35,0.0,0.0,0.0,18.9,40.0,82,22.41,41270.02,4.2
TM221119,2021.csv,2021-03-29,41.7149959998661,-6.91831399997075,15.5,8.0,75,46,0.6,0.6,2.0,23.4,54.0,74,14.03,31062.55,3.02
TM221127,2021.csv,2021-03-31,41.8566419998805,-7.18718799988429,24.0,9.7,84,29,0.0,0.0,0.0,22.4,52.9,108,20.79,40350.33,4.62
TM221127,2021.csv,2021-04-01,41.8566419998805,-7.18718799988429,17.8,12.3,94,29,7.8,7.8,12.0,25.1,76.0,123,15.2,28800.0,3.75
TM221138,2021.csv,2021-04-04,41.8533470000161,-6.88743200010724,18.3,2.3,69,26,0.0,0.0,0.0,18.6,43.2,84,24.26,43036.2,4.24
TM221167,2021.csv,2021-04-23,41.2156870004866,-6.7300779999627,18.2,8.3,89,48,1.8,1.8,4.0,22.4,52.6,141,12.83,18079.72,2.76
TM221193,2021.csv,2021-06-03,41.0342199999756,-6.85429199986988,26.2,12.4,91,25,0.0,0.0,0.0,18.7,51.1,293,26.85,49089.19,5.51
TM221193,2021.csv,2021-06-04,41.0342199999756,-6.85429199986988,28.0,11.8,73,20,0.0,0.0,0.0,12.5,36.0,339,30.3,49490.08,6.2
TM221242,2021.csv,2021-07-20,41.3544199999173,-6.56450000021193,31.9,16.6,90,25,0.0,0.0,0.0,15.8,37.4,268,28.67,47411.25,6.65
TM221263,2021.csv,2021-08-04,41.648702000512,-7.09546300040351,29.7,18.0,88,28,0.0,0.0,0.0,13.7,32.8,303,26.37,46973.94,5.8
TM221263,2021.csv,2021-08-05,41.648702000512,-7.09546300040351,29.4,16.1,87,39,0.0,0.0,0.0,20.9,48.6,256,27.0,46900.77,5.65
TM221274,2021.csv,2021-08-11,41.4997280004289,-7.14359999974569,36.3,18.3,75,18,0.0,0.0,0.0,10.0,23.4,298,26.64,46700.25,6.18
TM221302,2021.csv,2021-08-20,41.1132349999746,-6.81764799998866,31.7,14.2,84,18,0.0,0.0,0.0,17.0,40.0,250,25.47,45699.35,5.99
TM221303,2021.csv,2021-08-20,41.2167870000005,-6.74186800003052,30.8,14.9,89,23,0.0,0.0,0.0,16.9,40.0,259,25.37,45719.51,6.02
TM221303,2021.csv,2021-08-21,41.2167870000005,-6.74186800003052,30.1,13.3,93,27,0.0,0.0,0.0,12.8,31.7,277,25.06,45575.21,5.63
TM22131,2021.csv,2021-03-10,41.0542270000776,-6.8285149998135,14.8,-0.1,89,40,0.0,0.0,0.0,10.0,26.6,260,17.99,38782.0,2.57
TM221315,2021.csv,2021-08-23,41.1166649998559,-7.0202650001314,36.8,19.4,65,15,0.0,0.0,0.0,10.1,29.2,27,24.37,45264.78,6.19
TM221315,2021.csv,2021-08-24,41.1166649998559,-7.0202650001314,34.8,18.2,58,16,0.0,0.0,0.0,11.3,26.6,26,24.77,45117.55,5.85
TM221321,2021.csv,2021-08-26,41.5178579999341,-6.57792499966092,33.1,19.6,77,26,0.0,0.0,0.0,12.3,26.6,31,18.92,44477.82,4.39
TM221347,2021.csv,2021-09-20,41.0830980004205,-6.86292000028822,23.3,12.2,87,35,0.0,0.0,0.0,20.3,55.8,41,19.8,40242.02,4.1
TM221367,2021.csv,2021-10-13,41.0877119999462,-6.86037300003899,22.9,9.1,68,24,0.0,0.0,0.0,10.1,27.7,59,16.55,37062.43,3.24
TM221386,2021.csv,2021-10-24,41.9495119995541,-6.76467700004578,14.1,5.7,80,48,0.0,0.0,0.0,11.6,28.1,290,13.72,34858.35,2.0
TM221386,2021.csv,2021-10-25,41.9495119995541,-6.76467700004578,14.5,3.8,93,43,0.0,0.0,0.0,12.3,29.2,332,12.14,34781.94,1.9
TM221414,2021.csv,2021-12-12,41.2328030003442,-6.72960300021701,12.1,3.7,100,77,0.0,0.0,0.0,11.2,23.4,81,5.47,17293.05,0.66
TM22142,2021.csv,2021-03-16,41.8911679999034,-6.7223920000924,15.2,0.2,95,44,0.0,0.0,0.0,16.6,36.7,62,19.56,39388.4,2.86
TM22195,2021.csv,2021-03-26,41.5439600001441,-6.30448499997457,14.2,4.6,100,38,0.0,0.0,0.0,18.8,42.8,275,21.2,37945.5,3.13
TM22196,2021.csv,2021-03-26,41.8683999999364,-6.96390000025431,12.1,2.1,100,42,0.0,0.0,0.0,19.9,45.7,295,20.45,39857.25,2.74
TM22199,2021.csv,2021-03-27,41.893954000473,-6.89926699956258,15.1,2.9,90,44,0.0,0.0,0.0,23.2,52.2,76,22.45,41035.4,3.12
