incident_id,source_file,date,lat,lon,temp_max,temp_min,rh_max,rh_min,precip_sum,rain_sum,precip_hours,wind_max,gust_max,wind_dir,radiation,sunshine,et0
20250411456,2025.csv,2025-03-30,41.6868329999182,-8.10831000010173,22.8,10.3,57,34,0.0,0.0,0.0,18.7,44.3,83,22.45,41597.51,4.82
20250411815,2025.csv,2025-03-29,41.045,-7.92277777777778,14.9,3.5,81,33,0.0,0.0,0.0,10.3,29.2,74,22.63,41466.1,3.38
20250411815,2025.csv,2025-03-30,41.045,-7.92277777777778,14.8,2.8,73,40,0.0,0.0,0.0,18.4,51.5,88,22.89,41615.39,3.59
20250412038,2025.csv,2025-03-30,40.5561111111111,-7.345,17.3,3.2,78,33,0.0,0.0,0.0,14.6,42.5,80,23.16,41655.03,3.58
20250412040,2025.csv,2025-03-30,40.8656019994948,-8.27076200008392,17.6,4.3,69,29,0.0,0.0,0.0,15.5,45.7,127,22.7,41587.32,3.94
20250412087,2025.csv,2025-03-30,41.9569444444444,-8.57861111111111,20.2,4.0,85,48,0.0,0.0,0.0,6.8,21.2,3,22.23,41597.8,3.46
20250412163,2025.csv,2025-03-30,41.6813699997796,-8.0100599998898,19.3,7.4,58,36,0.0,0.0,0.0,19.9,52.6,78,22.62,41645.56,4.39
20250413099,2025.csv,2025-03-30,42.0008333333333,-8.22555555555556,17.3,1.5,86,35,0.0,0.0,0.0,11.9,30.2,84,22.56,41662.41,3.46
20250414204,2025.csv,2025-03-30,41.5775,-7.96555555555556,18.1,2.3,82,32,0.0,0.0,0.0,13.8,37.4,59,22.76,41668.89,3.65
20250414751,2025.csv,2025-03-30,41.9109280003442,-7.12715700043572,19.2,1.9,87,37,0.0,0.0,0.0,16.1,31.7,114,22.5,41435.56,3.68
20250414845,2025.csv,2025-03-30,41.8485130002764,-6.62082300000721,19.1,0.7,91,34,0.0,0.0,0.0,11.0,27.7,77,22.44,41538.61,3.47
20250415578,2025.csv,2025-03-30,41.7244719998042,-7.27222000016106,17.6,2.4,86,44,0.0,0.0,0.0,7.0,23.0,117,22.44,41597.83,3.26
20250415845,2025.csv,2025-03-30,41.5436111111111,-8.03305555555556,19.7,4.3,79,35,0.0,0.0,0.0,14.7,39.6,69,22.68,41690.78,3.79
20250415845,2025.csv,2025-03-31,41.5436111111111,-8.03305555555556,22.0,5.9,81,31,0.0,0.0,0.0,12.1,33.8,74,23.09,41942.52,4.03
20250415974,2025.csv,2025-03-30,41.7719444444444,-8.36333333333333,22.5,6.4,76,26,0.0,0.0,0.0,13.2,38.9,60,22.54,41678.69,4.03
20250415974,2025.csv,2025-03-31,41.7719444444444,-8.36333333333333,23.7,8.8,77,24,0.0,0.0,0.0,14.2,39.2,81,23.04,41919.36,4.44
20250416195,2025.csv,2025-03-30,41.6159429995219,-8.06971499999364,18.7,4.5,71,36,0.0,0.0,0.0,18.6,48.6,61,22.74,41694.01,3.99
20250416195,2025.csv,2025-03-31,41.6159429995219,-8.06971499999364,21.0,7.0,69,30,0.0,0.0,0.0,17.0,47.9,66,23.16,41945.93,4.27
20250416274,2025.csv,2025-03-31,40.8798840003543,-8.27840799967448,19.7,6.4,64,23,0.0,0.0,0.0,13.1,41.4,137,23.11,41817.26,4.1
20250416352,2025.csv,2025-03-31,41.442892999649,-7.88442500001854,20.3,6.3,75,34,0.0,0.0,0.0,12.7,40.3,113,23.14,41916.57,3.96
20250417174,2025.csv,2025-03-31,41.5466666666667,-8.03805555555556,20.9,9.5,61,31,0.0,0.0,0.0,20.1,46.8,82,23.05,41885.2,4.6
20250418349,2025.csv,2025-03-31,41.6790429994795,-8.08471499999364,22.2,12.4,61,30,0.0,0.0,0.0,21.6,52.2,95,22.92,41831.5,4.89
20250419002,2025.csv,2025-03-31,41.7469444444444,-7.9175,18.9,8.0,65,33,0.0,0.0,0.0,17.5,46.8,95,23.24,41952.79,4.23
20250419165,2025.csv,2025-03-31,40.445,-7.89694444444444,25.1,8.6,73,26,0.0,0.0,0.0,13.6,29.2,56,23.39,41829.59,4.4
20250419287,2025.csv,2025-03-31,41.6255599996779,-8.06888999991947,20.6,10.4,65,31,0.0,0.0,0.0,19.5,54.7,90,23.07,41888.71,4.69
20250419397,2025.csv,2025-03-31,41.7316666666667,-7.98444444444444,21.6,9.8,70,28,0.0,0.0,0.0,15.3,49.3,95,23.12,41892.22,4.52
20250419565,2025.csv,2025-03-31,41.9292859999339,-6.7599449994829,19.6,8.3,68,28,0.0,0.0,0.0,19.1,44.3,90,23.16,42265.12,4.7
20250419640,2025.csv,2025-03-31,41.7197222222222,-8.07138888888889,21.0,9.2,70,28,0.0,0.0,0.0,15.3,49.3,95,23.12,41892.22,4.45
20250419946,2025.csv,2025-03-31,41.5466666666667,-8.03972222222222,21.1,7.1,69,30,0.0,0.0,0.0,17.0,47.9,66,23.16,41945.93,4.28
20250420260,2025.csv,2025-03-31,41.7308333333333,-7.82194444444444,18.9,8.9,63,35,0.0,0.0,0.0,17.3,39.6,85,23.25,42016.71,4.1
20250420793,2025.csv,2025-03-31,41.7111111111111,-7.65111111111111,20.0,6.2,71,35,0.0,0.0,0.0,10.0,26.6,69,23.18,41995.62,3.73
20250420793,2025.csv,2025-04-01,41.7111111111111,-7.65111111111111,19.7,8.3,93,41,0.0,0.0,0.0,11.0,24.8,233,21.68,39587.74,3.61
20250420902,2025.csv,2025-03-31,41.7422222222222,-7.93111111111111,18.1,7.2,65,32,0.0,0.0,0.0,17.5,46.8,95,23.24,41952.79,4.12
20250421117,2025.csv,2025-03-31,42.1025,-8.195,23.2,7.4,75,32,0.0,0.0,0.0,11.8,30.2,111,22.65,41933.41,4.03
20250421320,2025.csv,2025-03-31,41.5013888888889,-8.03722222222222,21.8,5.7,81,31,0.0,0.0,0.0,12.1,33.8,74,23.09,41942.52,4.02
20250421320,2025.csv,2025-04-01,41.5013888888889,-8.03722222222222,19.3,7.5,99,48,0.0,0.0,0.0,12.7,33.5,270,21.49,41414.36,3.45
20250421460,2025.csv,2025-03-31,41.0383333333333,-8.1225,20.0,6.2,71,31,0.0,0.0,0.0,14.7,45.4,104,23.29,41857.28,4.05
20250421460,2025.csv,2025-04-01,41.0383333333333,-8.1225,16.7,7.6,100,44,0.0,0.0,0.0,8.9,28.4,208,20.87,41444.05,3.29
20250421565,2025.csv,2025-04-01,41.5372222222222,-8.00277777777778,20.5,9.1,96,49,0.0,0.0,0.0,12.0,29.9,249,21.24,41817.82,3.43
20250421672,2025.csv,2025-04-01,41.7882899999619,-8.82908699989319,17.6,9.6,93,62,0.0,0.0,0.0,15.7,41.8,174,17.76,39262.23,2.63
20250421939,2025.csv,2025-04-01,41.7263888888889,-7.97916666666667,17.7,8.7,98,50,0.0,0.0,0.0,11.6,35.6,220,21.86,41457.17,3.39
20250422871,2025.csv,2025-04-01,41.7566666666667,-8.01361111111111,16.7,7.6,98,50,0.0,0.0,0.0,11.6,35.6,220,21.86,41457.17,3.29
20250423111,2025.csv,2025-04-01,42.0977777777778,-8.20388888888889,18.3,9.4,93,44,0.1,0.1,1.0,10.2,30.2,213,20.99,41459.18,3.38
20250423288,2025.csv,2025-04-01,41.9378899998135,-6.95878200001187,18.8,9.2,71,40,0.0,0.0,0.0,11.8,31.3,148,21.12,40526.31,3.69
20250424273,2025.csv,2025-04-01,41.7094444444444,-7.96777777777778,17.3,8.2,98,50,0.0,0.0,0.0,11.6,35.6,220,21.86,41457.17,3.35
20250424273,2025.csv,2025-04-02,41.7094444444444,-7.96777777777778,15.9,5.4,98,51,6.3,6.3,12.0,18.5,52.9,142,16.41,33128.52,2.39
20250426466,2025.csv,2025-04-02,41.980037999683,-8.436238000128,17.9,6.0,95,52,7.1,7.1,9.0,21.2,56.9,162,16.75,33491.77,2.6
20250426657,2025.csv,2025-04-02,41.3175889999999,-7.81067399978638,15.2,5.1,99,52,3.2,3.2,8.0,21.7,53.3,148,16.97,36262.84,2.4
20250427372,2025.csv,2025-04-02,41.8544459999932,-7.62736799981859,16.3,5.7,97,49,2.4,2.4,7.0,22.1,51.1,184,17.88,37589.7,2.65
20250429154,2025.csv,2025-04-02,42.0925,-8.2275,18.3,6.6,95,48,4.9,4.9,8.0,20.6,54.4,151,16.97,33306.36,2.7
20250460530,2025.csv,2025-04-09,41.8003850000103,-7.99090299977197,21.4,9.3,76,37,0.0,0.0,0.0,9.7,25.9,115,24.2,43813.62,4.24
20250462067,2025.csv,2025-04-09,41.7249220000373,-8.25091000000636,24.1,10.4,78,34,0.0,0.0,0.0,12.4,29.2,90,23.77,43847.05,4.47
20250462067,2025.csv,2025-04-10,41.7249220000373,-8.25091000000636,24.1,12.4,74,34,0.0,0.0,0.0,14.8,34.9,92,20.99,41115.18,4.41
20250466337,2025.csv,2025-04-10,41.7769444444444,-7.94,23.4,9.9,76,31,0.0,0.0,0.0,9.6,29.2,96,21.45,43015.91,4.03
20250520494,2025.csv,2025-04-23,41.5052777777778,-8.04305555555556,20.4,3.6,95,48,0.0,0.0,0.0,10.9,28.4,48,26.37,45954.89,4.21
20250537814,2025.csv,2025-04-27,41.717629999982,-8.45127199994193,21.8,6.3,78,34,0.0,0.0,0.0,10.1,26.3,82,27.09,46566.88,4.66
20250538260,2025.csv,2025-04-27,41.9905555555556,-8.23055555555556,18.7,3.3,92,36,0.0,0.0,0.0,7.0,24.8,97,27.31,46615.85,4.3
20250538380,2025.csv,2025-04-27,41.8022222222222,-7.72055555555556,15.8,5.4,77,43,0.0,0.0,0.0,12.1,29.5,126,27.53,46579.09,3.93
20250540586,2025.csv,2025-04-28,41.515,-8.05222222222222,21.9,6.5,86,39,0.0,0.0,0.0,10.8,27.4,79,26.78,46671.27,4.62
20250543404,2025.csv,2025-04-28,41.8097222222222,-7.72222222222222,17.8,7.7,75,46,0.0,0.0,0.0,14.4,31.7,118,27.35,46704.08,4.57
20250545428,2025.csv,2025-04-29,41.8119444444444,-7.82888888888889,19.6,12.3,71,43,0.0,0.0,0.0,23.6,49.0,129,23.94,44681.89,4.5
20250545463,2025.csv,2025-04-29,41.8525,-8.23888888888889,23.8,11.0,97,40,0.0,0.0,0.0,17.2,42.8,122,23.05,45000.14,4.47
20250548046,2025.csv,2025-04-29,41.4988888888889,-8.25472222222222,24.2,12.3,92,42,0.2,0.2,1.0,18.5,45.7,103,24.77,46788.34,4.91
20250625254,2025.csv,2025-05-16,41.3220600001017,-8.05699800014496,24.8,9.3,97,37,0.0,0.0,0.0,10.6,26.3,101,28.36,47332.72,5.1
20250665839,2025.csv,2025-05-24,41.7567330000136,-7.52833500014411,25.5,10.1,92,37,0.0,0.0,0.0,14.0,29.5,218,29.56,48755.95,5.36
20250673564,2025.csv,2025-05-26,38.2662050003476,-8.16208799997965,28.6,14.0,86,34,0.0,0.0,0.0,15.7,29.9,319,29.44,47147.35,6.17
20250679150,2025.csv,2025-05-27,41.8689529999097,-8.38278999964396,25.9,9.5,94,46,0.0,0.0,0.0,14.3,38.9,0,30.26,49743.47,5.46
20250684680,2025.csv,2025-05-28,38.4563888888889,-8.22083333333333,34.0,16.4,66,23,0.0,0.0,0.0,13.6,27.0,34,29.5,47332.51,6.87
20250684808,2025.csv,2025-05-28,38.6473079999288,-8.64002299997542,34.9,11.9,92,25,0.0,0.0,0.0,19.5,41.0,345,29.41,47344.6,7.02
20250688826,2025.csv,2025-05-29,37.8805555555556,-7.80194444444444,37.2,19.3,61,14,0.0,0.0,0.0,20.7,43.9,154,28.46,46886.35,8.09
20250689844,2025.csv,2025-05-29,37.7086111111111,-7.78361111111111,36.6,19.2,56,14,0.0,0.0,0.0,22.5,46.8,154,28.89,46887.85,8.1
20250706796,2025.csv,2025-06-01,41.9613888888889,-8.56333333333333,22.8,12.8,100,51,0.0,0.0,0.0,15.9,41.8,3,26.13,41089.2,4.62
20250706796,2025.csv,2025-06-02,41.9613888888889,-8.56333333333333,22.0,11.8,89,51,0.0,0.0,0.0,14.4,39.2,10,26.2,45818.97,4.55
20250709687,2025.csv,2025-06-02,38.1953399997287,-8.7542430000835,23.2,15.3,93,52,0.0,0.0,0.0,24.4,52.2,320,28.83,44931.98,5.33
20250724058,2025.csv,2025-06-05,38.4708333333333,-7.79944444444444,28.4,13.4,85,36,0.0,0.0,0.0,17.1,31.7,327,29.66,47653.58,6.24
20250725518,2025.csv,2025-06-05,37.5938888888889,-7.81472222222222,30.7,13.7,85,22,0.0,0.0,0.0,20.9,40.3,322,29.58,47330.34,6.88
20250741330,2025.csv,2025-06-08,41.6335880000061,-8.50270299990972,27.8,11.3,95,45,0.0,0.0,0.0,10.2,22.3,343,30.21,50613.94,5.59
20250741330,2025.csv,2025-06-09,41.6335880000061,-8.50270299990972,34.2,13.8,93,33,0.0,0.0,0.0,7.5,17.3,6,28.12,48504.3,5.79
20250746874,2025.csv,2025-06-10,41.9602777777778,-8.46388888888889,27.0,17.7,97,61,4.9,4.9,3.0,11.3,33.1,228,25.93,47992.06,4.79
20250751521,2025.csv,2025-06-11,41.3582000001272,-7.84279200024075,20.6,12.2,100,56,3.5,3.5,10.0,17.9,53.3,206,23.97,47579.42,3.89
20250763127,2025.csv,2025-06-13,38.2011111111111,-7.40666666666667,29.9,17.1,95,35,0.0,0.0,0.0,19.4,36.4,323,28.28,47546.38,6.16
20250768608,2025.csv,2025-06-14,38.1356820000543,-7.72437200016446,30.1,15.6,81,25,0.0,0.0,0.0,20.5,38.2,322,29.88,47281.8,7.08
20250773619,2025.csv,2025-06-15,38.4469444444444,-7.35111111111111,33.4,13.6,91,18,0.0,0.0,0.0,8.0,20.9,308,30.25,48470.07,6.16
20250776864,2025.csv,2025-06-16,38.5531319999695,-7.33694499995973,36.8,19.7,82,22,0.0,0.0,0.0,12.9,28.1,173,26.5,43890.57,6.28
20250777175,2025.csv,2025-06-16,38.6911620002323,-7.75710699982113,36.1,17.4,81,20,0.0,0.0,0.0,13.7,31.0,117,27.03,44155.31,6.42
20250777278,2025.csv,2025-06-16,38.5255555555556,-8.04138888888889,35.8,18.3,71,29,0.0,0.0,0.0,13.2,32.0,55,27.26,44903.57,6.61
20250777302,2025.csv,2025-06-16,38.5911111111111,-7.85166666666667,36.5,17.4,79,24,0.0,0.0,0.0,11.2,34.6,59,27.44,47062.24,6.32
20250777595,2025.csv,2025-06-16,40.9394529999627,-8.48641299989488,33.3,16.0,81,36,0.0,0.0,0.0,11.4,27.0,77,30.15,50417.78,6.58
20250777905,2025.csv,2025-06-16,41.0441666666667,-8.20027777777778,32.8,16.6,66,27,0.0,0.0,0.0,13.2,29.9,113,30.39,50647.46,6.54
20250782585,2025.csv,2025-06-17,41.0359619998932,-8.40469799995422,35.3,20.3,73,32,0.6,0.6,1.0,13.9,34.9,248,27.93,50432.61,6.52
20250783060,2025.csv,2025-06-17,37.9252777777778,-7.56166666666667,36.9,22.1,60,23,0.0,0.0,0.0,22.0,46.8,168,29.4,47999.45,7.78
20250783083,2025.csv,2025-06-17,41.2811679999034,-7.07843500031365,39.6,20.8,52,15,0.0,0.0,0.0,9.3,24.1,9,27.45,48353.73,6.69
20250783083,2025.csv,2025-06-18,41.2811679999034,-7.07843500031365,39.3,22.1,69,12,0.0,0.0,0.0,18.2,45.7,231,29.22,50628.43,7.78
20250796472,2025.csv,2025-06-20,38.1799120002323,-7.54994700007969,37.4,21.6,88,26,0.0,0.0,0.0,17.1,37.8,216,28.7,48122.65,7.69
20250801667,2025.csv,2025-06-21,39.1422850004832,-7.91738299998972,31.1,15.4,95,25,0.0,0.0,0.0,17.8,35.6,300,28.63,48252.99,6.27
20250807085,2025.csv,2025-06-22,39.2794444444444,-8.17333333333333,30.1,15.0,93,35,0.0,0.0,0.0,17.5,36.4,323,25.52,43187.27,5.65
20250811027,2025.csv,2025-06-23,41.3766666666667,-8.11805555555556,30.9,15.3,93,30,0.1,0.1,1.0,15.2,47.9,126,23.2,41364.26,5.25
20250811604,2025.csv,2025-06-23,41.3916666666667,-8.18916666666667,32.8,16.4,95,27,0.7,0.7,3.0,16.3,43.9,125,23.09,40282.67,5.34
20250826708,2025.csv,2025-06-26,38.4177777777778,-7.56777777777778,33.6,16.3,94,26,0.0,0.0,0.0,17.8,31.0,332,29.68,48407.22,6.98
20250832572,2025.csv,2025-06-27,39.014710000356,-7.37096499999364,37.3,16.2,96,18,0.0,0.0,0.0,9.0,19.1,336,29.94,48891.02,6.67
20250835874,2025.csv,2025-06-28,38.7680555555556,-7.885,40.0,20.1,75,15,0.0,0.0,0.0,11.7,27.0,306,24.36,39060.86,6.01
20250836788,2025.csv,2025-06-28,41.1652777777778,-8.28166666666667,35.9,18.5,92,29,0.0,0.0,0.0,9.2,22.7,113,26.0,45221.82,5.83
20250842675,2025.csv,2025-06-29,39.4525129999055,-7.63683999988768,40.2,23.5,50,11,0.0,0.0,0.0,19.8,44.6,42,27.91,48645.32,8.31
20250842679,2025.csv,2025-06-29,39.5188888888889,-8.54611111111111,39.6,22.9,69,18,0.0,0.0,0.0,16.8,38.9,338,26.98,49414.92,7.31
20250842700,2025.csv,2025-06-29,39.9628579998016,-7.64569499969482,38.1,17.9,99,15,0.1,0.1,1.0,17.0,47.2,341,27.44,48111.55,6.94
20250842700,2025.csv,2025-06-30,39.9628579998016,-7.64569499969482,37.8,21.8,74,16,0.0,0.0,0.0,22.3,50.4,333,27.21,49737.93,6.87
20250842700,2025.csv,2025-07-01,39.9628579998016,-7.64569499969482,36.9,20.8,82,18,0.0,0.0,0.0,12.8,32.0,296,28.17,49727.92,7.0
20250843631,2025.csv,2025-06-29,38.7611111111111,-8.27972222222222,42.2,22.2,78,11,0.0,0.0,0.0,18.4,38.2,72,27.18,48734.95,7.31
20250846936,2025.csv,2025-06-30,37.8119444444444,-8.16777777777778,42.6,25.6,37,10,0.0,0.0,0.0,29.0,58.0,212,26.69,48213.03,7.51
20250847119,2025.csv,2025-06-30,37.5444444444444,-8.12305555555556,42.1,25.4,36,11,0.4,0.4,1.0,23.7,57.2,208,26.04,47953.19,7.5
20250847404,2025.csv,2025-06-30,40.9778070004781,-8.16662000020345,35.9,22.9,65,22,0.0,0.0,0.0,12.8,34.6,219,28.91,50062.47,6.82
20250847744,2025.csv,2025-06-30,41.4120649994744,-8.35031699998511,36.5,20.9,72,25,0.0,0.0,0.0,12.6,30.6,162,29.53,50301.83,7.07
20250848132,2025.csv,2025-06-30,38.0169444444444,-8.34611111111111,43.5,23.3,49,11,0.0,0.0,0.0,25.9,50.4,271,27.78,48102.14,7.27
