incident_id,source_file,date,lat,lon,temp_max,temp_min,rh_max,rh_min,precip_sum,rain_sum,precip_hours,wind_max,gust_max,wind_dir,radiation,sunshine,et0
AT22093,2020.csv,2020-06-23,38.7736769999398,-7.21210300021701,38.3,21.0,70,17,0.0,0.0,0.0,19.8,39.2,292,27.67,43147.16,7.23
AT22094,2020.csv,2020-06-24,39.0209379998843,-7.70808800008562,32.0,17.1,91,32,0.0,0.0,0.0,15.1,33.5,280,28.99,48592.99,6.48
AT320115,2020.csv,2020-06-22,37.7566666666667,-8.53555555555556,36.0,16.4,91,21,0.0,0.0,0.0,22.2,49.7,334,29.86,48355.1,6.93
AT320115,2020.csv,2020-06-23,37.7566666666667,-8.53555555555556,33.1,16.7,87,31,0.0,0.0,0.0,18.5,42.1,291,29.54,48357.24,6.56
AT320204,2020.csv,2020-07-20,37.7827777777778,-8.77666666666667,31.7,16.3,98,26,0.0,0.0,0.0,26.3,50.8,345,22.98,43334.29,5.55
AT320204,2020.csv,2020-07-21,37.7827777777778,-8.77666666666667,29.2,20.0,90,46,0.0,0.0,0.0,25.5,49.0,50,27.41,47492.56,6.24
BI120135,2020.csv,2020-04-03,40.4022222222222,-6.89333333333333,15.3,2.2,98,43,0.0,0.0,0.0,14.3,26.6,120,22.17,42853.62,3.38
BI120240,2020.csv,2020-07-09,40.8408333333333,-7.02472222222222,34.3,18.8,82,16,0.0,0.0,0.0,15.8,36.4,331,29.18,49275.04,6.86
BI120240,2020.csv,2020-07-10,40.8408333333333,-7.02472222222222,34.5,18.6,76,22,0.0,0.0,0.0,12.7,28.1,357,29.72,49606.03,7.15
BI120241,2020.csv,2020-07-09,40.8088888888889,-7.05972222222222,34.2,18.7,82,16,0.0,0.0,0.0,15.8,36.4,331,29.18,49275.04,6.84
BI120241,2020.csv,2020-07-10,40.8088888888889,-7.05972222222222,34.4,18.5,76,22,0.0,0.0,0.0,12.7,28.1,357,29.72,49606.03,7.13
BI120246,2020.csv,2020-07-11,40.945,-7.15694444444444,34.5,19.2,65,21,0.0,0.0,0.0,14.2,32.8,38,24.98,40314.29,6.25
BI120277,2020.csv,2020-07-14,40.7286111111111,-7.35777777777778,31.4,19.3,54,19,0.0,0.0,0.0,20.3,40.3,36,29.21,48374.13,8.17
BI120277,2020.csv,2020-07-15,40.7286111111111,-7.35777777777778,32.1,16.5,49,18,0.0,0.0,0.0,26.1,51.8,52,29.75,49116.94,8.75
BI120289,2020.csv,2020-07-17,40.5580555555556,-7.57861111111111,36.3,23.8,40,17,0.0,0.0,0.0,27.4,50.0,56,29.36,48584.5,9.53
BI120289,2020.csv,2020-07-18,40.5580555555556,-7.57861111111111,37.2,22.8,51,16,0.0,0.0,0.0,24.1,43.2,57,29.43,48783.62,9.54
BI120289,2020.csv,2020-07-19,40.5580555555556,-7.57861111111111,31.3,17.1,89,27,0.0,0.0,0.0,21.2,42.8,232,29.6,48664.47,6.81
BI120300,2020.csv,2020-07-18,41.0305555555556,-7.20111111111111,35.1,17.3,56,18,0.0,0.0,0.0,15.5,31.7,39,29.51,48941.51,7.23
BI120331,2020.csv,2020-07-31,40.6425,-7.04527777777778,33.5,18.8,60,22,0.0,0.0,0.0,16.6,36.0,259,28.44,47055.81,7.34
BI120331,2020.csv,2020-08-01,40.6425,-7.04527777777778,30.6,15.5,70,29,0.0,0.0,0.0,17.7,41.8,291,28.01,46973.97,6.68
BI120349,2020.csv,2020-08-06,40.2941666666667,-7.20416666666667,35.8,23.0,52,22,0.0,0.0,0.0,19.5,41.0,92,26.73,46800.0,8.21
BI120349,2020.csv,2020-08-07,40.2941666666667,-7.20416666666667,34.2,22.7,54,24,0.0,0.0,0.0,15.1,34.6,283,26.97,46773.05,7.06
BI120363,2020.csv,2020-08-10,40.7491666666667,-7.45944444444444,29.6,13.9,100,25,0.0,0.0,0.0,21.2,42.1,244,26.73,46606.04,5.85
BI120363,2020.csv,2020-08-11,40.7491666666667,-7.45944444444444,28.7,16.0,93,23,0.0,0.0,0.0,18.5,40.0,228,21.4,44636.44,5.21
BI120363,2020.csv,2020-08-12,40.7491666666667,-7.45944444444444,25.3,15.1,97,38,0.5,0.5,2.0,16.6,35.3,274,14.57,39048.97,3.41
BI120376,2020.csv,2020-08-14,41.1108333333333,-7.27055555555556,29.4,15.2,91,27,0.0,0.0,0.0,21.4,48.2,293,26.19,46463.32,5.86
BI120376,2020.csv,2020-08-15,41.1108333333333,-7.27055555555556,26.2,14.0,81,25,0.0,0.0,0.0,21.4,49.7,289,23.28,46356.09,5.29
BI120377,2020.csv,2020-08-14,41.1088888888889,-7.2775,29.5,15.3,91,27,0.0,0.0,0.0,21.4,48.2,293,26.19,46463.32,5.89
BI120377,2020.csv,2020-08-15,41.1088888888889,-7.2775,26.4,14.1,81,25,0.0,0.0,0.0,21.4,49.7,289,23.28,46356.09,5.32
BI120377,2020.csv,2020-08-16,41.1088888888889,-7.2775,26.5,13.3,94,34,0.0,0.0,0.0,17.1,41.4,286,19.75,45782.87,4.52
BI120389,2020.csv,2020-08-19,40.6080555555556,-6.84861111111111,28.3,12.9,97,17,0.0,0.0,0.0,23.6,53.6,226,26.54,45728.21,6.35
BI120394,2020.csv,2020-08-21,40.9022222222222,-7.04694444444444,26.0,15.2,96,34,0.0,0.0,0.0,10.5,28.4,266,18.57,38065.2,3.83
BI120408,2020.csv,2020-08-26,40.2886819998423,-7.09503300031026,32.9,18.2,84,21,0.0,0.0,0.0,20.9,39.2,14,24.83,44704.94,6.49
BI120418,2020.csv,2020-08-29,40.6497222222222,-6.935,20.6,9.9,84,32,0.0,0.0,0.0,19.8,48.6,345,20.33,44297.73,4.47
BI120418,2020.csv,2020-08-30,40.6497222222222,-6.935,22.0,9.3,71,23,0.0,0.0,0.0,12.8,30.6,39,24.47,44147.4,5.0
BI120438,2020.csv,2020-09-05,40.3488888888889,-7.56055555555556,27.9,19.3,51,23,0.0,0.0,0.0,10.3,48.2,7,20.47,43213.5,5.02
BI120438,2020.csv,2020-09-06,40.3488888888889,-7.56055555555556,28.4,15.0,70,25,0.0,0.0,0.0,11.4,49.0,12,22.1,43061.8,4.93
BI120438,2020.csv,2020-09-07,40.3488888888889,-7.56055555555556,25.4,14.1,53,26,0.0,0.0,0.0,10.3,52.6,63,23.23,42910.02,5.18
BI120446,2020.csv,2020-09-08,40.4438888888889,-7.745,29.3,16.8,46,21,0.0,0.0,0.0,19.6,46.4,55,22.6,42184.79,6.3
BI120446,2020.csv,2020-09-09,40.4438888888889,-7.745,29.6,18.9,41,17,0.0,0.0,0.0,12.0,30.6,265,22.56,42313.49,5.57
BI120447,2020.csv,2020-09-08,40.5183333333333,-7.64555555555556,29.2,15.2,51,17,0.0,0.0,0.0,29.6,53.6,55,22.44,42185.03,6.62
BI120447,2020.csv,2020-09-09,40.5183333333333,-7.64555555555556,30.0,16.9,41,16,0.0,0.0,0.0,9.6,25.2,337,22.42,42189.89,5.31
BI120449,2020.csv,2020-09-07,40.9277777777778,-7.01222222222222,27.0,14.0,60,18,0.0,0.0,0.0,16.3,41.4,61,22.64,42162.58,5.95
BI120449,2020.csv,2020-09-08,40.9277777777778,-7.01222222222222,27.3,11.5,68,16,0.0,0.0,0.0,14.5,31.0,60,22.26,42051.59,5.08
BI120450,2020.csv,2020-09-08,40.5669444444444,-7.55666666666667,29.6,14.8,57,15,0.0,0.0,0.0,27.7,56.2,67,22.34,42209.23,6.54
BI120450,2020.csv,2020-09-09,40.5669444444444,-7.55666666666667,30.6,17.8,39,17,0.0,0.0,0.0,12.6,25.2,22,22.41,42195.5,5.59
BI120450,2020.csv,2020-09-10,40.5669444444444,-7.55666666666667,31.9,18.6,45,17,0.0,0.0,0.0,18.9,38.9,51,22.16,41944.81,5.85
BI120455,2020.csv,2020-09-11,41.1052777777778,-7.26166666666667,31.6,15.7,64,17,0.0,0.0,0.0,10.0,21.6,356,19.46,41315.05,4.49
BI120467,2020.csv,2020-09-14,40.9366666666667,-7.02527777777778,28.4,18.7,75,35,0.6,0.6,1.0,17.5,45.0,196,17.58,36099.09,4.46
BI120467,2020.csv,2020-09-15,40.9366666666667,-7.02527777777778,27.5,14.6,88,28,0.0,0.0,0.0,16.2,40.3,212,19.36,40609.05,4.51
BI120471,2020.csv,2020-09-14,40.9488888888889,-6.98888888888889,29.1,19.2,76,36,0.0,0.0,0.0,18.5,48.2,195,17.69,36708.55,4.51
BI120471,2020.csv,2020-09-15,40.9488888888889,-6.98888888888889,28.4,15.0,89,28,0.0,0.0,0.0,14.8,37.8,209,19.09,40601.07,4.4
BI120481,2020.csv,2020-09-17,40.6055555555556,-7.19555555555556,21.1,13.2,92,45,4.4,4.4,10.0,30.4,71.3,167,15.99,40249.7,3.23
BI120498,2020.csv,2020-09-30,40.9,-6.93,24.6,11.8,88,34,0.0,0.0,0.0,17.1,38.9,256,18.72,38745.9,3.58
BI120503,2020.csv,2020-10-01,41.1219444444444,-7.26361111111111,19.5,11.8,88,48,0.1,0.1,1.0,20.2,48.2,269,15.31,36276.04,2.89
BI120505,2020.csv,2020-10-03,40.9727777777778,-7.16138888888889,15.5,8.0,91,46,0.0,0.0,0.0,19.0,42.5,284,12.84,38020.88,2.38
BI120506,2020.csv,2020-10-03,40.9722222222222,-7.1675,15.6,8.0,91,46,0.0,0.0,0.0,19.0,42.5,284,12.84,38020.88,2.38
BI120508,2020.csv,2020-10-03,40.9394444444444,-6.99694444444444,15.4,7.7,89,45,0.0,0.0,0.0,17.9,43.9,279,12.83,38305.39,2.32
BI120519,2020.csv,2020-10-09,40.8330555555556,-7.18861111111111,24.4,12.0,100,35,0.0,0.0,0.0,8.7,24.8,347,15.41,32390.43,2.82
BI120531,2020.csv,2020-10-11,40.7086111111111,-7.08805555555556,19.1,8.0,80,29,0.0,0.0,0.0,19.7,42.8,51,17.07,37449.08,3.58
BI120533,2020.csv,2020-10-11,40.4480555555556,-7.07777777777778,18.5,7.3,84,26,0.0,0.0,0.0,31.2,57.6,50,17.37,37491.23,4.09
BI120535,2020.csv,2020-10-11,41.0513888888889,-7.19583333333333,18.4,7.8,86,32,0.0,0.0,0.0,18.1,40.7,54,16.77,37406.5,3.15
BI120542,2020.csv,2020-10-13,40.9755555555556,-7.01944444444444,20.3,9.8,97,43,0.0,0.0,0.0,17.6,40.0,301,13.93,36723.3,2.68
BI120543,2020.csv,2020-10-14,40.9747222222222,-7.16694444444444,17.0,8.2,82,35,0.0,0.0,0.0,18.5,41.8,337,13.9,36275.71,2.77
BI120571,2020.csv,2020-10-19,40.6291666666667,-7.49138888888889,19.7,11.4,100,40,42.1,42.1,12.0,24.5,62.6,103,5.34,10924.7,1.79
BI120572,2020.csv,2020-10-19,41.0363888888889,-7.19027777777778,20.0,10.3,95,35,29.7,29.7,10.0,28.9,64.8,174,8.2,17215.97,2.73
BI120599,2020.csv,2020-11-02,40.9369444444444,-7.18861111111111,20.5,13.1,96,63,0.3,0.3,2.0,11.7,25.6,242,8.71,28266.18,1.58
BI220125,2020.csv,2020-06-30,39.9013900000519,-6.96194000032213,35.5,20.6,77,21,0.0,0.0,0.0,19.4,44.6,253,29.3,49556.59,7.64
BI220125,2020.csv,2020-07-01,39.9013900000519,-6.96194000032213,33.3,17.8,85,24,0.0,0.0,0.0,17.3,38.5,264,29.21,49546.59,7.05
BI220126,2020.csv,2020-07-01,39.9877669999335,-7.41980500009325,31.3,17.3,90,30,0.0,0.0,0.0,17.7,39.2,306,29.87,49579.32,6.68
BI220187,2020.csv,2020-07-18,39.6696380000644,-8.10380199988683,37.6,21.7,64,14,0.0,0.0,0.0,23.0,48.6,353,29.14,48299.62,8.94
BI220196,2020.csv,2020-07-21,39.7306959999932,-7.7563399998347,34.0,25.3,54,21,0.6,0.6,1.0,29.7,60.5,27,18.07,33717.81,6.14
BI220197,2020.csv,2020-07-21,39.932113000022,-7.45321500009961,33.1,24.1,60,23,1.0,1.0,2.0,23.4,44.3,53,19.34,40083.4,5.94
BI220200,2020.csv,2020-07-21,39.885873000092,-7.47743000030518,33.1,24.1,59,25,1.4,1.4,1.0,23.6,48.6,47,18.64,36370.37,5.82
BI220227,2020.csv,2020-07-25,39.8806440003713,-7.93554899997181,31.5,19.0,64,26,0.0,0.0,0.0,21.3,50.4,340,28.82,47803.98,7.21
BI220227,2020.csv,2020-07-26,39.8806440003713,-7.93554899997181,34.4,16.4,70,20,0.0,0.0,0.0,16.3,39.6,349,29.06,47580.35,6.84
BI220227,2020.csv,2020-07-27,39.8806440003713,-7.93554899997181,33.0,19.0,74,31,0.0,0.0,0.0,20.2,48.2,329,28.18,47466.66,6.48
BI220227,2020.csv,2020-07-28,39.8806440003713,-7.93554899997181,30.2,16.6,88,41,0.0,0.0,0.0,16.3,38.5,337,28.05,47454.84,6.13
BI220227,2020.csv,2020-07-29,39.8806440003713,-7.93554899997181,33.7,18.5,85,22,0.0,0.0,0.0,13.0,30.6,359,28.58,47253.3,6.8
BI220231,2020.csv,2020-07-28,40.3521899999513,-7.31145799954732,34.6,20.3,74,27,0.0,0.0,0.0,19.8,40.7,359,28.34,47249.45,7.45
BI220232,2020.csv,2020-07-29,40.201382000049,-7.74190999984741,35.3,20.8,77,17,0.0,0.0,0.0,16.3,36.7,330,28.56,47345.94,7.2
BI220232,2020.csv,2020-07-30,40.201382000049,-7.74190999984741,33.0,21.8,59,21,0.0,0.0,0.0,18.1,42.8,301,25.92,47244.11,6.6
BI220232,2020.csv,2020-07-31,40.201382000049,-7.74190999984741,32.4,19.0,63,28,0.0,0.0,0.0,18.4,41.8,299,28.41,47234.49,6.92
BI220232,2020.csv,2020-08-01,40.201382000049,-7.74190999984741,29.1,17.3,79,38,0.0,0.0,0.0,20.5,50.8,314,28.07,47140.53,6.63
BI220256,2020.csv,2020-08-06,40.0432780000899,-7.7768940003713,36.4,22.5,62,22,0.0,0.0,0.0,19.6,43.6,256,26.96,46686.22,7.27
BI220256,2020.csv,2020-08-07,40.0432780000899,-7.7768940003713,35.2,21.5,62,24,0.0,0.0,0.0,18.2,44.3,255,26.78,46633.49,6.84
BI220256,2020.csv,2020-08-08,40.0432780000899,-7.7768940003713,34.5,20.4,75,27,0.0,0.0,0.0,17.6,41.8,280,26.06,46580.48,6.48
BI220264,2020.csv,2020-08-07,40.2204109999869,-7.36107099956936,33.5,22.7,55,24,0.0,0.0,0.0,12.1,33.1,218,27.25,46707.68,6.47
BI220264,2020.csv,2020-08-08,40.2204109999869,-7.36107099956936,33.6,22.3,65,27,0.0,0.0,0.0,14.2,37.4,239,25.44,46654.19,6.13
BI220264,2020.csv,2020-08-09,40.2204109999869,-7.36107099956936,32.9,21.3,56,18,0.0,0.0,0.0,13.0,33.8,238,26.05,46600.45,6.34
BI220265,2020.csv,2020-08-07,40.3068100002077,-7.49411700036791,32.4,22.8,57,26,0.0,0.0,0.0,15.3,43.6,193,27.39,46712.29,6.48
BI220265,2020.csv,2020-08-08,40.3068100002077,-7.49411700036791,32.2,22.5,64,29,0.0,0.0,0.0,15.9,46.1,208,25.43,46658.63,5.85
BI220282,2020.csv,2020-08-14,39.7543399998877,-8.06618700027466,27.0,14.2,86,30,0.0,0.0,0.0,24.3,49.0,320,26.62,46154.98,5.88
BI220307,2020.csv,2020-08-25,40.147271999783,-7.73170299953885,30.8,18.3,81,26,0.0,0.0,0.0,19.9,44.6,314,25.16,44833.47,5.74
BI220307,2020.csv,2020-08-26,40.147271999783,-7.73170299953885,31.5,17.9,83,28,0.0,0.0,0.0,19.1,42.5,314,24.78,44689.72,5.61
BI220313,2020.csv,2020-08-25,39.8441359996796,-7.71909599992964,36.4,19.6,71,15,0.0,0.0,0.0,22.8,42.5,316,24.88,44793.8,6.95
BI220329,2020.csv,2020-08-29,39.8612129995558,-7.35101799998018,26.4,12.9,75,21,0.0,0.0,0.0,19.7,47.5,350,24.19,44226.13,5.69
BI220329,2020.csv,2020-08-30,39.8612129995558,-7.35101799998018,26.8,14.9,52,19,0.0,0.0,0.0,17.4,34.6,24,24.39,44079.91,5.95
BI220339,2020.csv,2020-09-07,40.1308119996389,-7.17571299976773,31.8,18.9,44,17,0.0,0.0,0.0,17.3,32.8,17,22.67,42460.3,7.0
BI220356,2020.csv,2020-09-13,39.8102799998389,-7.84193999979231,32.9,22.2,73,21,0.0,0.0,0.0,20.8,55.1,128,19.25,38417.45,6.32
BI220356,2020.csv,2020-09-14,39.8102799998389,-7.84193999979231,26.6,17.8,84,39,1.2,1.2,6.0,18.8,53.3,205,16.49,32372.52,3.84
BI220356,2020.csv,2020-09-15,39.8102799998389,-7.84193999979231,25.8,15.3,95,40,0.0,0.0,0.0,13.8,36.4,237,16.22,40036.36,3.52
BI220356,2020.csv,2020-09-16,39.8102799998389,-7.84193999979231,26.7,15.1,89,37,0.0,0.0,0.0,14.2,37.8,145,17.24,39628.54,3.79
BI220356,2020.csv,2020-09-17,39.8102799998389,-7.84193999979231,24.5,15.2,100,38,5.7,5.7,6.0,23.8,58.0,156,14.61,39488.71,3.1
BL120111,2020.csv,2020-03-26,41.5080830001831,-7.86751699997319,15.3,3.2,100,40,0.0,0.0,0.0,11.2,31.7,234,20.95,38667.29,2.9
BL120118,2020.csv,2020-03-27,40.986507999897,-7.9334940000044,9.2,0.6,97,42,0.0,0.0,0.0,19.5,59.8,86,22.85,41154.08,2.74
BL120123,2020.csv,2020-03-28,41.990748000145,-7.90869999991523,12.7,0.6,76,40,0.0,0.0,0.0,9.5,25.2,130,20.75,36903.87,2.98
BL120128,2020.csv,2020-03-29,40.8969470002916,-7.86758200003041,15.3,7.1,90,47,0.0,0.0,0.0,11.3,27.7,128,15.01,26673.47,2.5
BL120128,2020.csv,2020-03-30,40.8969470002916,-7.86758200003041,8.7,4.6,83,50,0.8,0.8,6.0,27.3,60.5,63,12.93,24155.66,2.35
BL120129,2020.csv,2020-03-29,41.046333000395,-7.92244700007968,10.7,6.1,91,47,1.3,1.3,5.0,6.3,18.4,199,12.96,22629.35,2.02
BL120129,2020.csv,2020-03-30,41.046333000395,-7.92244700007968,7.7,0.9,81,53,2.2,0.7,12.0,24.0,78.5,77,11.28,24882.11,1.59
BL120143,2020.csv,2020-04-04,41.0364430001047,-8.07607700030009,14.0,6.5,78,54,0.3,0.3,2.0,18.7,76.3,141,10.13,16826.18,2.15
BL120143,2020.csv,2020-04-05,41.0364430001047,-8.07607700030009,12.4,9.0,100,79,35.3,35.3,22.0,21.0,83.5,153,5.05,8727.57,0.91
BL120344,2020.csv,2020-07-10,41.0162199995253,-7.50778800010681,32.0,17.9,76,28,0.0,0.0,0.0,12.7,30.2,355,29.64,49698.8,6.8
BL120344,2020.csv,2020-07-11,41.0162199995253,-7.50778800010681,32.3,17.5,70,27,0.5,0.5,1.0,14.9,35.6,70,25.19,42947.55,5.93
BL120348,2020.csv,2020-07-11,41.0160490004222,-7.85018600000276,30.3,17.1,73,34,0.0,0.0,0.0,14.3,34.9,69,25.02,44441.0,5.54
BL120398,2020.csv,2020-07-17,41.1240840000576,-7.84257999949985,30.7,18.5,62,27,0.0,0.0,0.0,18.0,53.6,91,29.69,48698.29,7.03
BL120414,2020.csv,2020-07-18,40.7203449998962,-8.00667199982537,34.8,19.2,73,22,0.0,0.0,0.0,13.5,33.1,35,29.42,48878.8,7.19
BL120414,2020.csv,2020-07-19,40.7203449998962,-8.00667199982537,30.3,16.2,96,38,0.0,0.0,0.0,14.8,36.4,243,29.36,48761.3,5.98
BL120503,2020.csv,2020-07-30,41.0441579998864,-8.12353999985589,28.4,18.3,83,35,0.0,0.0,0.0,12.6,40.7,291,27.72,47576.0,5.65
BL120503,2020.csv,2020-07-31,41.0441579998864,-8.12353999985589,26.1,15.9,88,45,0.0,0.0,0.0,12.1,38.9,304,28.2,47461.32,5.34
BL120503,2020.csv,2020-08-01,41.0441579998864,-8.12353999985589,24.1,16.1,82,54,0.0,0.0,0.0,12.7,42.1,297,27.69,47351.85,4.95
BL120534,2020.csv,2020-08-06,40.8709840001,-7.57678199979994,33.2,21.0,73,21,0.0,0.0,0.0,20.5,47.2,191,26.99,46835.17,7.11
BL120534,2020.csv,2020-08-07,40.8709840001,-7.57678199979994,30.9,19.6,76,31,0.0,0.0,0.0,15.3,36.4,234,26.8,46787.97,6.16
BL120534,2020.csv,2020-08-08,40.8709840001,-7.57678199979994,29.7,19.0,76,35,0.0,0.0,0.0,15.3,37.8,219,26.48,46694.39,6.0
BL120534,2020.csv,2020-08-09,40.8709840001,-7.57678199979994,28.9,16.1,89,22,0.0,0.0,0.0,15.1,35.6,237,26.47,46639.17,5.84
BL120592,2020.csv,2020-08-16,40.9045230001873,-7.81027000003391,21.6,9.5,100,43,0.1,0.1,1.0,20.9,43.9,253,18.28,43828.84,3.49
BL120653,2020.csv,2020-09-01,40.9855120000574,-8.02807700051202,20.9,13.1,93,25,0.0,0.0,0.0,14.0,42.5,319,23.44,43588.07,4.24
BL120666,2020.csv,2020-09-03,41.0184119999409,-8.17311700026194,30.9,16.7,46,21,0.0,0.0,0.0,12.5,38.5,90,23.46,43562.86,5.51
BL120670,2020.csv,2020-09-07,40.9398900000254,-7.82891800032722,24.3,12.3,65,26,0.0,0.0,0.0,22.8,49.7,54,22.55,42014.34,5.75
BL120675,2020.csv,2020-09-05,41.0528529998991,-8.06830999996927,30.9,18.2,57,29,0.0,0.0,0.0,15.9,38.5,295,22.87,43252.43,5.0
BL120675,2020.csv,2020-09-06,41.0528529998991,-8.06830999996927,31.5,18.9,60,28,0.0,0.0,0.0,13.0,31.7,83,22.54,43096.91,5.56
BL120680,2020.csv,2020-09-07,40.7142730002933,-8.26629499965244,28.2,17.0,67,24,0.0,0.0,0.0,26.2,66.2,78,22.22,42456.85,6.43
BL120680,2020.csv,2020-09-08,40.7142730002933,-8.26629499965244,27.7,15.0,52,18,0.0,0.0,0.0,25.8,68.8,75,22.13,41997.0,5.94
BL120680,2020.csv,2020-09-09,40.7142730002933,-8.26629499965244,28.4,15.8,51,24,0.0,0.0,0.0,12.4,33.5,34,22.01,41842.56,5.32
BL120680,2020.csv,2020-09-10,40.7142730002933,-8.26629499965244,28.9,16.0,51,25,0.0,0.0,0.0,13.4,35.6,18,21.66,41794.59,4.98
BL120680,2020.csv,2020-09-11,40.7142730002933,-8.26629499965244,29.2,16.7,61,27,0.0,0.0,0.0,11.2,33.8,48,18.51,40910.27,4.5
BL120680,2020.csv,2020-09-12,40.7142730002933,-8.26629499965244,32.1,18.5,54,21,0.0,0.0,0.0,18.4,47.9,73,19.3,36967.86,5.27
BL120680,2020.csv,2020-09-13,40.7142730002933,-8.26629499965244,31.6,19.3,77,25,0.0,0.0,0.0,16.5,55.4,118,15.71,29319.46,4.98
BL120680,2020.csv,2020-09-14,40.7142730002933,-8.26629499965244,24.4,15.8,94,54,1.2,1.2,5.0,15.9,49.7,218,16.76,39852.27,3.21
BL120680,2020.csv,2020-09-15,40.7142730002933,-8.26629499965244,24.4,14.8,97,44,0.0,0.0,0.0,14.9,40.3,212,16.47,39848.54,3.24
BL120689,2020.csv,2020-09-03,41.0461730003357,-8.09006499979231,28.8,17.0,54,22,0.0,0.0,0.0,12.1,34.9,49,23.53,43562.86,5.47
