incident_id,source_file,date,lat,lon,temp_max,temp_min,rh_max,rh_min,precip_sum,rain_sum,precip_hours,wind_max,gust_max,wind_dir,radiation,sunshine,et0
2022_03_0007548,2022.csv,2022-01-27,41.5813888888889,-8.07,14.3,5.8,68,44,0.0,0.0,0.0,17.7,43.6,76,10.86,31624.34,2.18
2022_03_0008042,2022.csv,2022-01-28,41.5130555555556,-8.10388888888889,12.1,0.7,68,35,0.0,0.0,0.0,15.6,45.4,62,11.78,31907.2,2.08
2022_03_0008095,2022.csv,2022-01-28,41.6757830005222,-8.08316800011529,11.9,4.5,51,31,0.0,0.0,0.0,18.4,56.2,75,11.72,31921.82,2.75
2022_03_0008114,2022.csv,2022-01-28,41.5761111111111,-7.96277777777778,11.1,-1.5,77,32,0.0,0.0,0.0,15.1,43.6,54,11.82,31904.08,1.9
2022_03_0008168,2022.csv,2022-01-28,41.6768199994829,-8.30226500007841,14.1,6.1,54,32,0.0,0.0,0.0,18.2,45.4,78,11.62,31907.03,2.87
2022_03_0008168,2022.csv,2022-01-29,41.6768199994829,-8.30226500007841,15.6,6.6,48,30,0.0,0.0,0.0,16.8,40.7,82,11.73,32085.89,2.93
2022_03_0008180,2022.csv,2022-01-28,41.6278219996558,-8.25243299987581,13.2,5.2,54,32,0.0,0.0,0.0,18.2,45.4,78,11.62,31907.03,2.78
2022_03_0008180,2022.csv,2022-01-29,41.6278219996558,-8.25243299987581,14.7,5.7,48,29,0.0,0.0,0.0,16.8,40.7,82,11.73,32085.89,2.84
2022_03_0008182,2022.csv,2022-01-28,41.7733333333333,-8.24916666666667,10.9,-1.0,67,23,0.0,0.0,0.0,12.7,53.3,67,11.78,31881.39,1.96
2022_03_0008253,2022.csv,2022-01-29,41.5808299997118,-8.35111000001431,16.0,5.5,56,32,0.0,0.0,0.0,17.3,41.4,90,11.66,32091.08,2.75
2022_03_0008389,2022.csv,2022-01-29,41.5191969998678,-8.26109699991014,14.8,4.8,53,35,0.0,0.0,0.0,19.8,40.7,78,11.75,32125.31,2.79
2022_03_0008391,2022.csv,2022-01-29,41.7387869999144,-8.32344199975332,16.6,0.6,70,41,0.0,0.0,0.0,10.8,29.9,54,11.69,32051.73,1.93
2022_03_0008417,2022.csv,2022-01-29,41.6909380001492,-8.04327299965752,16.8,4.5,58,28,0.0,0.0,0.0,14.2,40.3,74,11.75,32066.03,2.44
2022_03_0008441,2022.csv,2022-01-29,41.7343300000164,-8.30211000005404,16.9,0.9,70,42,0.0,0.0,0.0,10.8,29.9,54,11.69,32051.73,1.95
2022_03_0008444,2022.csv,2022-01-29,41.43,-8.14083333333333,14.0,-1.3,74,38,0.0,0.0,0.0,13.7,35.3,74,11.84,32159.22,1.89
2022_03_0008446,2022.csv,2022-01-29,41.5436111111111,-8.03805555555556,13.0,-1.7,70,35,0.0,0.0,0.0,13.9,37.4,63,11.92,32153.29,1.89
2022_03_0008615,2022.csv,2022-01-30,41.631454000473,-8.09951800028483,15.6,4.6,66,33,0.0,0.0,0.0,11.9,30.6,87,11.53,32190.72,2.23
2022_03_0008771,2022.csv,2022-01-30,41.5691666666667,-7.83722222222222,13.6,-1.5,67,21,0.0,0.0,0.0,12.2,29.2,50,11.78,32254.6,1.95
2022_03_0008793,2022.csv,2022-01-30,41.5283333333333,-8.03111111111111,13.3,-1.4,70,33,0.0,0.0,0.0,11.8,30.2,59,11.73,32259.31,1.85
2022_03_0008817,2022.csv,2022-01-30,41.5372222222222,-8.09805555555556,12.3,-2.5,69,33,0.0,0.0,0.0,11.8,30.2,59,11.73,32259.31,1.79
2022_03_0008936,2022.csv,2022-01-31,41.5450820000966,-8.31461499955919,15.9,0.3,81,40,0.0,0.0,0.0,11.6,27.4,83,11.76,32497.25,1.73
2022_03_0009236,2022.csv,2022-01-31,41.6477820004357,-8.10941299968296,15.7,2.1,77,35,0.0,0.0,0.0,12.8,33.1,63,11.81,32382.94,1.89
2022_03_0009236,2022.csv,2022-02-01,41.6477820004357,-8.10941299968296,14.7,5.5,69,44,0.0,0.0,0.0,20.2,51.1,81,11.44,32489.58,2.27
2022_03_0009417,2022.csv,2022-02-01,41.7238169998593,-8.24011800024245,12.6,2.7,73,50,0.0,0.0,0.0,14.4,62.3,73,11.57,32578.91,1.82
2022_03_0009514,2022.csv,2022-02-01,41.6825,-8.24222222222222,12.4,3.8,67,50,0.0,0.0,0.0,21.4,66.2,76,11.53,32505.48,2.05
2022_03_0009514,2022.csv,2022-02-02,41.6825,-8.24222222222222,14.3,5.5,83,53,0.0,0.0,0.0,25.8,77.8,85,11.86,32805.97,2.1
2022_03_0011768,2022.csv,2022-02-09,41.5166666666667,-8.22361111111111,16.5,4.9,87,52,0.0,0.0,0.0,12.8,24.1,70,12.69,33949.47,2.01
2022_03_0012199,2022.csv,2022-02-10,41.6738888888889,-7.98916666666667,13.5,5.3,92,62,0.5,0.5,2.0,14.2,33.5,275,12.03,32004.33,1.65
2022_03_0012339,2022.csv,2022-02-10,41.7530555555556,-8.30916666666667,14.9,5.3,92,51,0.3,0.3,1.0,11.8,34.2,178,11.91,34048.83,1.77
2022_03_0016535,2022.csv,2022-02-24,41.7349549999502,-8.22598999977112,13.3,5.3,75,58,0.0,0.0,0.0,16.5,49.0,55,14.11,33847.58,2.13
2022_03_0016535,2022.csv,2022-02-25,41.7349549999502,-8.22598999977112,14.8,5.5,68,42,0.0,0.0,0.0,17.5,53.3,71,15.4,34575.68,2.64
2022_03_0016847,2022.csv,2022-02-25,41.7305599996779,-8.33443999999099,17.3,4.1,82,40,0.0,0.0,0.0,11.4,33.1,48,15.45,35471.67,2.52
2022_03_0017024,2022.csv,2022-02-26,41.5955555555556,-8.19388888888889,13.3,5.4,93,52,0.0,0.0,0.0,20.5,51.5,92,13.01,34242.29,2.41
2022_03_0017654,2022.csv,2022-02-28,41.4194444444444,-8.22027777777778,17.1,4.7,96,53,0.0,0.0,0.0,10.8,24.1,115,14.01,33202.64,2.2
2022_03_0023239,2022.csv,2022-03-19,41.6281529998779,-8.17542800002628,16.2,8.5,76,48,0.0,0.0,0.0,16.9,41.8,112,17.59,39319.97,2.97
2022_03_0025044,2022.csv,2022-03-25,41.53,-8.03888888888889,15.6,7.2,89,52,1.9,1.9,3.0,18.1,46.1,69,14.1,35654.0,2.28
2022_03_0026164,2022.csv,2022-03-28,41.4730555555556,-8.09944444444444,17.4,8.1,84,52,0.0,0.0,0.0,10.1,27.4,73,16.97,31888.73,2.79
2022_03_0026218,2022.csv,2022-03-29,41.4933333333333,-8.09555555555556,16.6,7.5,88,55,5.5,5.5,5.0,11.6,33.5,39,17.13,40583.73,2.62
2022_03_0026753,2022.csv,2022-03-30,41.415,-8.1575,14.8,3.4,98,49,0.0,0.0,0.0,17.1,37.4,319,18.94,41313.16,2.72
2022_03_0028274,2022.csv,2022-04-04,41.4122222222222,-8.00916666666667,13.5,1.5,63,30,0.0,0.0,0.0,23.1,61.2,67,24.26,42258.77,3.71
2022_03_0028491,2022.csv,2022-04-05,41.7362920000818,-8.29715499983893,15.3,0.4,81,35,0.0,0.0,0.0,13.6,30.6,46,18.41,35468.91,2.8
2022_03_0031981,2022.csv,2022-04-17,41.5311111111111,-8.03,22.0,9.4,100,37,0.0,0.0,0.0,11.0,26.6,4,22.05,42436.85,3.84
2022_03_0032419,2022.csv,2022-04-19,41.6915400001738,-8.21466000027127,11.5,3.9,88,53,1.2,1.2,5.0,24.5,72.4,4,23.0,45352.51,2.84
2022_03_0032928,2022.csv,2022-04-20,41.4526019999716,-8.39110500017802,15.3,4.6,87,41,0.0,0.0,0.0,23.3,49.3,343,22.5,45465.95,3.6
2022_03_0032928,2022.csv,2022-04-21,41.4526019999716,-8.39110500017802,13.6,3.8,95,59,8.8,8.8,13.0,22.5,53.6,206,14.57,30807.93,2.2
2022_03_0037525,2022.csv,2022-05-06,41.4208333333333,-8.01166666666667,23.8,10.0,91,36,0.0,0.0,0.0,12.1,30.2,69,28.08,46800.0,4.95
2022_03_0037839,2022.csv,2022-05-07,41.7350920000341,-8.44436999956767,23.8,10.2,82,39,0.0,0.0,0.0,9.1,23.4,25,25.52,45888.21,4.76
2022_03_0038066,2022.csv,2022-05-07,41.4588888888889,-8.04666666666667,23.5,9.0,84,28,0.0,0.0,0.0,12.0,30.6,87,27.42,46840.61,4.98
2022_03_0038066,2022.csv,2022-05-08,41.4588888888889,-8.04666666666667,24.4,11.4,79,35,0.0,0.0,0.0,8.7,23.4,57,27.14,43796.34,5.08
2022_03_0038131,2022.csv,2022-05-07,41.7388469998042,-8.31063799964057,24.6,11.0,82,39,0.0,0.0,0.0,9.1,23.4,25,25.52,45888.21,4.85
2022_03_0038131,2022.csv,2022-05-08,41.7388469998042,-8.31063799964057,25.6,11.9,86,41,0.0,0.0,0.0,10.0,23.8,357,26.86,43240.65,5.12
2022_03_0038335,2022.csv,2022-05-08,41.5616666666667,-8.12305555555556,24.4,11.2,91,42,0.0,0.0,0.0,11.7,26.3,32,27.03,42513.52,5.19
2022_03_0038411,2022.csv,2022-05-08,41.4719444444444,-8.10277777777778,25.1,11.2,90,35,0.0,0.0,0.0,10.0,25.9,25,27.14,43211.87,5.13
2022_03_0038411,2022.csv,2022-05-09,41.4719444444444,-8.10277777777778,25.7,11.6,90,40,0.0,0.0,0.0,11.8,29.5,352,28.25,46836.59,5.34
2022_03_0039398,2022.csv,2022-05-11,41.3558333333333,-8.11972222222222,22.9,8.8,100,44,0.0,0.0,0.0,12.4,28.4,262,27.86,43179.6,4.73
2022_03_0055988,2022.csv,2022-06-30,41.5561580000983,-8.25062700000074,23.1,11.7,92,46,0.0,0.0,0.0,21.4,48.2,329,26.92,46952.11,4.67
2022_03_0057668,2022.csv,2022-07-05,41.6142700004578,-8.52621200031704,28.9,16.5,100,49,0.0,0.0,0.0,11.2,27.0,33,27.55,44914.83,5.36
2022_03_0058579,2022.csv,2022-07-08,41.5779709996118,-8.26783999999364,33.3,20.9,76,27,0.0,0.0,0.0,19.5,45.4,75,30.46,50048.7,7.68
2022_03_0058972,2022.csv,2022-07-09,41.4527000000742,-8.43658300002416,34.9,19.6,75,23,0.0,0.0,0.0,20.5,42.1,96,30.19,49876.75,7.62
2022_03_0059012,2022.csv,2022-07-09,41.434439999991,-8.51166700045268,36.7,20.5,75,22,0.0,0.0,0.0,20.8,40.0,98,30.06,49821.38,7.91
2022_03_0059019,2022.csv,2022-07-09,41.5069444444444,-8.14555555555556,32.7,17.9,67,23,0.0,0.0,0.0,17.3,39.2,59,30.48,50061.71,7.09
2022_03_0059043,2022.csv,2022-07-09,41.4322222222222,-8.09805555555556,32.2,15.8,62,22,0.0,0.0,0.0,14.1,34.9,66,30.4,50044.07,6.76
2022_03_0060142,2022.csv,2022-07-12,41.4194444444444,-8.16888888888889,37.2,22.7,77,21,0.0,0.0,0.0,16.7,37.1,63,28.18,49150.72,7.85
2022_03_0060337,2022.csv,2022-07-13,41.4255555555556,-8.155,36.1,23.7,62,30,0.0,0.0,0.0,14.7,31.0,42,25.83,47467.48,7.14
2022_03_0060372,2022.csv,2022-07-13,41.5238888888889,-8.19055555555556,35.3,22.1,68,32,0.0,0.0,0.0,16.7,37.4,51,26.41,49142.48,7.18
2022_03_0060372,2022.csv,2022-07-14,41.5238888888889,-8.19055555555556,36.9,24.6,53,26,0.1,0.1,1.0,16.6,45.7,51,25.07,40208.2,7.33
2022_03_0060429,2022.csv,2022-07-13,41.3525,-8.02611111111111,35.5,21.7,61,31,0.0,0.0,0.0,10.1,23.4,53,25.45,48900.62,6.4
2022_03_0060589,2022.csv,2022-07-13,41.4419444444444,-8.03333333333333,35.4,21.4,63,31,0.0,0.0,0.0,11.0,29.5,34,26.09,48914.12,6.56
2022_03_0060975,2022.csv,2022-07-14,41.5505555555556,-7.94416666666667,36.0,19.0,62,20,0.1,0.1,1.0,16.6,51.1,31,24.13,38801.94,6.35
2022_03_0060994,2022.csv,2022-07-14,41.6254679997762,-8.26752800001039,36.1,25.2,54,30,0.0,0.0,0.0,16.3,45.0,54,26.17,43572.94,7.36
2022_03_0060994,2022.csv,2022-07-15,41.6254679997762,-8.26752800001039,32.1,21.0,88,27,0.0,0.0,0.0,19.2,52.9,114,27.68,49382.65,6.71
2022_03_0061435,2022.csv,2022-07-15,41.4705555555556,-8.01555555555556,35.0,22.7,57,24,0.0,0.0,0.0,15.7,42.1,285,27.26,49136.27,6.58
2022_03_0061435,2022.csv,2022-07-16,41.4705555555556,-8.01555555555556,32.5,18.6,81,41,0.0,0.0,0.0,14.9,34.9,297,26.75,48157.2,5.96
2022_03_0061659,2022.csv,2022-07-16,41.4708333333333,-8.00388888888889,32.7,18.8,81,41,0.0,0.0,0.0,14.9,34.9,297,26.75,48157.2,5.98
2022_03_0061659,2022.csv,2022-07-17,41.4708333333333,-8.00388888888889,32.9,18.8,85,43,0.0,0.0,0.0,15.6,40.0,279,28.25,49052.79,6.14
2022_03_0061784,2022.csv,2022-07-16,41.4702777777778,-8.00944444444444,31.9,18.0,81,41,0.0,0.0,0.0,14.9,34.9,297,26.75,48157.2,5.89
2022_03_0061784,2022.csv,2022-07-17,41.4702777777778,-8.00944444444444,32.0,17.9,85,43,0.0,0.0,0.0,15.6,40.0,279,28.25,49052.79,6.04
2022_03_0061939,2022.csv,2022-07-17,41.4152777777778,-8.18083333333333,32.0,18.7,84,41,0.0,0.0,0.0,16.3,33.5,281,28.54,48997.47,6.17
2022_03_0065051,2022.csv,2022-07-26,41.7146079995897,-8.35979200045268,26.5,15.7,88,42,0.0,0.0,0.0,12.8,31.0,324,28.54,48275.72,5.48
2022_03_0065577,2022.csv,2022-07-27,41.7224280002382,-8.40398499992159,26.9,13.7,89,40,0.0,0.0,0.0,15.8,38.2,322,28.3,47894.98,5.35
2022_03_0066364,2022.csv,2022-07-30,41.4555555555556,-8.10611111111111,33.5,19.1,62,24,0.0,0.0,0.0,17.1,43.6,49,28.02,47700.87,6.94
2022_03_0067054,2022.csv,2022-07-31,41.7488299994999,-8.37937099986606,33.9,21.1,64,28,0.0,0.0,0.0,12.0,31.7,54,27.85,47706.68,6.75
2022_03_0067054,2022.csv,2022-08-01,41.7488299994999,-8.37937099986606,34.1,21.5,67,35,0.0,0.0,0.0,11.0,29.5,15,26.75,47584.37,6.28
2022_03_0067219,2022.csv,2022-08-01,41.4230555555556,-8.04416666666667,35.5,20.8,66,24,0.0,0.0,0.0,13.7,33.5,35,27.34,47263.48,6.63
2022_03_0067416,2022.csv,2022-08-01,41.4275,-8.01472222222222,36.6,21.8,67,24,0.0,0.0,0.0,13.9,34.9,1,27.06,47365.48,6.76
2022_03_0067416,2022.csv,2022-08-02,41.4275,-8.01472222222222,33.2,21.0,84,34,0.0,0.0,0.0,14.6,37.1,273,26.71,47353.35,6.05
2022_03_0067977,2022.csv,2022-08-03,41.4658333333333,-8.06138888888889,28.5,15.7,96,46,0.0,0.0,0.0,13.8,35.3,270,27.54,47243.91,5.48
2022_03_0067977,2022.csv,2022-08-04,41.4658333333333,-8.06138888888889,28.8,15.4,96,44,0.1,0.1,1.0,14.3,37.4,270,26.24,47146.96,5.41
2022_03_0067999,2022.csv,2022-08-03,41.53,-8.11972222222222,27.1,14.3,100,47,0.0,0.0,0.0,13.7,32.8,258,27.48,47250.75,5.33
2022_03_0068208,2022.csv,2022-08-04,41.5266666666667,-8.10972222222222,27.8,14.6,98,43,0.0,0.0,0.0,13.7,32.4,267,26.37,47152.1,5.34
2022_03_0068483,2022.csv,2022-08-05,41.5263888888889,-8.12472222222222,29.9,16.4,87,34,0.0,0.0,0.0,18.2,43.2,1,26.98,46977.06,5.65
2022_03_0068788,2022.csv,2022-08-06,41.5222222222222,-8.13888888888889,30.0,18.3,84,32,0.0,0.0,0.0,15.9,36.0,33,26.87,46951.92,5.96
2022_03_0068861,2022.csv,2022-08-06,41.3609119998084,-8.58224999957615,27.7,17.3,100,55,0.0,0.0,0.0,13.9,33.8,259,26.11,46818.74,4.87
2022_03_0068919,2022.csv,2022-08-06,41.4661111111111,-8.04555555555556,31.5,17.9,83,30,0.0,0.0,0.0,14.9,38.5,235,26.85,46974.32,5.73
2022_03_0068919,2022.csv,2022-08-07,41.4661111111111,-8.04555555555556,29.8,17.2,92,45,0.2,0.2,2.0,15.2,38.5,263,24.62,46846.07,5.14
2022_03_0069584,2022.csv,2022-08-08,41.4727777777778,-7.99833333333333,29.4,16.3,95,49,0.0,0.0,0.0,14.6,33.5,277,25.98,46657.21,5.32
2022_03_0069783,2022.csv,2022-08-09,41.5030555555556,-8.13944444444444,30.5,16.4,89,36,0.0,0.0,0.0,18.8,44.6,284,26.6,46643.0,5.74
2022_03_0070038,2022.csv,2022-08-09,41.4694444444444,-8.0825,32.1,17.4,84,24,0.0,0.0,0.0,19.1,46.1,215,26.61,46671.86,5.68
2022_03_0070038,2022.csv,2022-08-10,41.4694444444444,-8.0825,33.4,17.9,81,28,2.2,2.2,3.0,13.6,43.6,136,23.13,46578.17,5.09
2022_03_0070257,2022.csv,2022-08-10,41.5503860000107,-8.24329399956597,31.0,19.5,90,47,0.0,0.0,0.0,16.3,38.5,260,24.24,46493.07,5.16
2022_03_0071764,2022.csv,2022-08-15,41.5091666666667,-8.08555555555555,22.8,11.1,100,42,0.1,0.1,1.0,17.7,46.8,244,25.79,46299.77,4.56
2022_03_0072853,2022.csv,2022-08-19,41.4186111111111,-8.00111111111111,32.3,17.4,68,23,0.0,0.0,0.0,16.5,35.3,63,25.43,45924.32,6.15
2022_03_0072943,2022.csv,2022-08-19,41.4391930002636,-8.43792800002628,31.6,17.8,68,22,0.0,0.0,0.0,17.6,36.4,71,25.3,45924.32,6.39
2022_03_0073015,2022.csv,2022-08-19,41.4788888888889,-8.08972222222222,29.8,13.6,76,24,0.0,0.0,0.0,14.0,36.4,57,25.77,45934.92,5.45
2022_03_0074032,2022.csv,2022-08-22,41.6972630002764,-8.51410499996609,32.7,16.9,90,36,0.0,0.0,0.0,12.6,31.3,3,23.99,45524.55,5.55
2022_03_0074032,2022.csv,2022-08-23,41.6972630002764,-8.51410499996609,33.4,20.0,69,32,0.6,0.6,1.0,10.0,24.8,6,22.38,43930.94,5.24
2022_03_0074212,2022.csv,2022-08-23,41.7117020003001,-8.40351300001144,34.0,19.5,79,32,0.1,0.1,1.0,10.9,26.6,352,22.88,44580.98,5.29
2022_03_0074241,2022.csv,2022-08-23,41.4108333333333,-8.01166666666667,34.4,21.4,65,25,0.0,0.0,0.0,15.0,37.1,48,22.84,45338.68,5.87
2022_03_0074257,2022.csv,2022-08-23,41.7121570004357,-8.3810749997033,33.3,20.0,69,32,0.6,0.6,1.0,10.0,24.8,6,22.38,43930.94,5.24
2022_03_0074257,2022.csv,2022-08-24,41.7121570004357,-8.3810749997033,27.2,17.5,99,59,0.0,0.0,0.0,10.7,28.8,237,23.37,45225.17,4.43
2022_03_0074258,2022.csv,2022-08-23,41.7131900003221,-8.43010999997457,33.4,20.0,69,32,0.6,0.6,1.0,10.0,24.8,6,22.38,43930.94,5.24
2022_03_0074258,2022.csv,2022-08-24,41.7131900003221,-8.43010999997457,27.3,17.6,99,59,0.0,0.0,0.0,10.7,28.8,237,23.37,45225.17,4.43
2022_03_0074269,2022.csv,2022-08-23,41.4945180002848,-8.22986799981859,33.9,22.3,64,25,0.0,0.0,0.0,20.7,44.3,73,22.91,45347.79,6.4
2022_03_0074269,2022.csv,2022-08-24,41.4945180002848,-8.22986799981859,26.7,17.3,93,56,0.0,0.0,0.0,13.8,33.8,235,23.6,45198.85,4.53
2022_03_0074354,2022.csv,2022-08-23,41.7240750000212,-8.40170799997118,32.9,19.5,69,32,0.6,0.6,1.0,10.0,24.8,6,22.38,43930.94,5.2
2022_03_0074354,2022.csv,2022-08-24,41.7240750000212,-8.40170799997118,26.8,17.1,99,59,0.0,0.0,0.0,10.7,28.8,237,23.37,45225.17,4.38
2022_03_0075115,2022.csv,2022-08-26,41.5425449996524,-8.07401700019836,29.7,17.4,71,30,0.0,0.0,0.0,16.9,44.3,60,22.91,44899.12,5.14
2022_03_0075241,2022.csv,2022-08-26,41.4389970000585,-8.44280700047811,32.5,21.1,70,31,0.0,0.0,0.0,16.2,34.6,90,23.08,44891.14,5.74
2022_03_0075271,2022.csv,2022-08-26,41.5328679996067,-8.11380700005425,29.2,17.7,66,29,0.0,0.0,0.0,20.7,46.8,65,22.86,44899.12,5.41
2022_03_0075546,2022.csv,2022-08-27,41.5368120000097,-8.11137800004747,28.1,17.1,73,32,0.0,0.0,0.0,15.2,35.3,29,22.31,44748.53,5.1
2022_03_0075606,2022.csv,2022-08-27,41.5147222222222,-8.02361111111111,30.5,19.5,73,33,0.0,0.0,0.0,15.2,35.3,29,22.31,44748.53,5.36
2022_03_0075606,2022.csv,2022-08-28,41.5147222222222,-8.02361111111111,29.6,17.1,85,37,0.0,0.0,0.0,16.2,37.8,289,22.42,44597.6,4.95
2022_03_0075708,2022.csv,2022-08-27,41.615998000039,-8.24491200023227,29.4,18.8,82,37,0.0,0.0,0.0,14.5,35.6,79,22.82,44756.16,5.38
2022_03_0075708,2022.csv,2022-08-28,41.615998000039,-8.24491200023227,28.4,17.4,83,44,0.0,0.0,0.0,13.3,32.0,284,23.47,44604.84,4.85
2022_03_0076505,2022.csv,2022-08-30,41.5388888888889,-8.03472222222222,23.6,11.6,100,42,0.0,0.0,0.0,14.5,36.4,247,23.53,42912.16,4.23
