incident_id,start_date,end_date,n_days,lat_first,lon_first,mean_temp_max,temp_max_max,temp_max_min,mean_temp_min,temp_min_max,temp_min_min,rh_max_mean,rh_max_max,rh_max_min,rh_min_mean,rh_min_max,rh_min_min,precip_sum_mean,precip_sum_max,precip_sum_min,rain_sum_mean,rain_sum_max,rain_sum_min,precip_hours_mean,precip_hours_max,precip_hours_min,wind_max_mean,wind_max_max,wind_max_min,gust_max_mean,gust_max_max,gust_max_min,wind_dir_mean,wind_dir_max,wind_dir_min,radiation_mean,radiation_max,radiation_min,sunshine_mean,sunshine_max,sunshine_min,et0_mean,et0_max,et0_min,dry_day_sum,high_wind_sum
20250339684,2025-03-16,2025-03-16,1,41.6836111111111,-7.90916666666667,9.9,9.9,9.9,-0.3,-0.3,-0.3,89.0,89,89,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,9.4,23.4,23.4,23.4,79.0,79,79,19.39,19.39,19.39,39191.79,39191.79,39191.79,2.48,2.48,2.48,1,0
20250339703,2025-03-16,2025-03-16,1,41.8683333333333,-8.48777777777778,11.0,11.0,11.0,-1.1,-1.1,-1.1,86.0,86,86,41.0,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,10.6,29.5,29.5,29.5,117.0,117,117,18.93,18.93,18.93,39230.49,39230.49,39230.49,2.41,2.41,2.41,1,0
20250341531,2025-03-17,2025-03-17,1,41.8583333333333,-8.39027777777778,15.0,15.0,15.0,4.7,4.7,4.7,95.0,95,95,54.0,54,54,2.9,2.9,2.9,2.9,2.9,2.9,4.0,4.0,4.0,15.3,15.3,15.3,41.8,41.8,41.8,116.0,116,116,11.81,11.81,11.81,25288.96,25288.96,25288.96,1.89,1.89,1.89,0,0
20250349509,2025-03-18,2025-03-19,2,41.9583333333333,-8.56611111111111,13.95,15.0,12.9,6.35,8.7,4.0,86.5,91,82,57.0,65,49,0.55,1.0,0.1,0.55,1.0,0.1,4.0,7.0,1.0,23.0,28.3,17.7,65.9,81.4,50.4,155.0,168,142,13.085,13.44,12.73,31690.0,37698.04,25681.96,2.2649999999999997,2.78,1.75,1,0
20250350580,2025-03-19,2025-03-19,1,41.878208000395,-8.29894700050354,15.5,15.5,15.5,8.6,8.6,8.6,85.0,85,85,51.0,51,51,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,28.2,28.2,28.2,71.6,71.6,71.6,139.0,139,139,12.31,12.31,12.31,25915.8,25915.8,25915.8,2.69,2.69,2.69,1,0
20250352877,2025-03-19,2025-03-19,1,41.3727777777778,-8.52027777777778,18.1,18.1,18.1,11.2,11.2,11.2,83.0,83,83,48.0,48,48,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,31.2,31.2,31.2,63.7,63.7,63.7,129.0,129,129,8.5,8.5,8.5,8772.79,8772.79,8772.79,2.81,2.81,2.81,1,1
20250353088,2025-03-19,2025-03-19,1,41.6558100001017,-8.1618930000729,14.5,14.5,14.5,7.5,7.5,7.5,88.0,88,88,53.0,53,53,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,31.3,31.3,31.3,77.8,77.8,77.8,122.0,122,122,11.6,11.6,11.6,21810.0,21810.0,21810.0,2.57,2.57,2.57,1,1
20250353539,2025-03-19,2025-03-19,1,41.9246979999542,-8.41591799947951,16.9,16.9,16.9,10.6,10.6,10.6,85.0,85,85,50.0,50,50,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,31.2,31.2,31.2,76.3,76.3,76.3,148.0,148,148,11.81,11.81,11.81,25635.18,25635.18,25635.18,3.06,3.06,3.06,1,1
20250353877,2025-03-19,2025-03-19,1,41.8182020000617,-8.27838200039334,16.5,16.5,16.5,8.2,8.2,8.2,88.0,88,88,50.0,50,50,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,27.5,27.5,27.5,72.0,72.0,72.0,131.0,131,131,11.8,11.8,11.8,23977.55,23977.55,23977.55,2.71,2.71,2.71,1,0
20250353893,2025-03-19,2025-03-20,2,41.8808333333333,-8.20416666666667,15.950000000000001,16.1,15.8,8.25,9.2,7.3,91.5,97,86,48.5,51,46,5.5,10.9,0.1,5.5,10.9,0.1,8.0,15.0,1.0,31.1,34.0,28.2,85.85,100.1,71.6,148.0,157,139,11.98,12.31,11.65,27383.525,28851.25,25915.8,2.635,2.74,2.53,1,1
20250353971,2025-03-19,2025-03-19,1,42.0561111111111,-8.26777777777778,15.5,15.5,15.5,5.5,5.5,5.5,95.0,95,95,49.0,49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.4,24.4,63.4,63.4,63.4,125.0,125,125,13.26,13.26,13.26,31359.41,31359.41,31359.41,2.45,2.45,2.45,1,0
20250354535,2025-03-19,2025-03-20,2,41.7516666666667,-8.21611111111111,14.0,14.3,13.7,6.25,6.4,6.1,93.0,96,90,51.0,52,50,6.35,12.6,0.1,6.35,12.6,0.1,8.5,16.0,1.0,30.65,33.0,28.3,86.6,95.8,77.4,140.0,155,125,12.635,13.08,12.19,23999.175,26674.53,21323.82,2.5599999999999996,2.59,2.53,1,1
20250354623,2025-03-19,2025-03-19,1,41.7538888888889,-8.01944444444444,13.4,13.4,13.4,5.6,5.6,5.6,97.0,97,97,57.0,57,57,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,30.7,30.7,30.7,91.8,91.8,91.8,130.0,130,130,11.1,11.1,11.1,17422.91,17422.91,17422.91,2.02,2.02,2.02,1,1
20250354783,2025-03-19,2025-03-20,2,41.7504730000099,-8.27350999991099,15.25,15.6,14.9,7.5,7.6,7.4,93.0,96,90,51.5,53,50,6.35,12.6,0.1,6.35,12.6,0.1,8.5,16.0,1.0,30.65,33.0,28.3,86.6,95.8,77.4,140.0,155,125,12.635,13.08,12.19,23999.175,26674.53,21323.82,2.67,2.7,2.64,1,1
20250354822,2025-03-19,2025-03-20,2,41.7878250000212,-8.34882500012716,16.299999999999997,16.4,16.2,7.949999999999999,8.1,7.8,92.0,96,88,46.5,49,44,8.299999999999999,16.4,0.2,8.299999999999999,16.4,0.2,9.5,17.0,2.0,30.0,32.5,27.5,85.7,99.4,72.0,143.0,155,131,11.940000000000001,12.08,11.8,27975.205,31972.86,23977.55,2.665,2.7,2.63,1,1
20250354936,2025-03-19,2025-03-20,2,41.686750000053,-8.42165999995338,18.299999999999997,18.4,18.2,9.7,9.7,9.7,92.5,96,89,43.5,46,41,8.2,16.0,0.4,8.2,16.0,0.4,9.0,17.0,1.0,35.099999999999994,39.3,30.9,78.30000000000001,92.2,64.4,142.0,153,131,11.225000000000001,12.99,9.46,21273.629999999997,26550.01,15997.25,3.0300000000000002,3.1,2.96,1,2
20250355082,2025-03-19,2025-03-20,2,41.9106120003594,-8.4748429997762,15.8,16.0,15.6,8.35,9.7,7.0,89.5,97,82,47.5,50,45,5.2,10.3,0.1,5.2,10.3,0.1,8.5,16.0,1.0,33.0,37.7,28.3,97.95,114.5,81.4,151.0,160,142,12.155000000000001,12.73,11.58,24853.129999999997,25681.96,24024.3,2.69,2.88,2.5,1,1
20250355224,2025-03-19,2025-03-20,2,41.7150849999322,-8.27054499997033,14.55,14.9,14.2,6.800000000000001,6.9,6.7,93.0,96,90,51.0,52,50,6.35,12.6,0.1,6.35,12.6,0.1,8.5,16.0,1.0,30.65,33.0,28.3,86.6,95.8,77.4,140.0,155,125,12.635,13.08,12.19,23999.175,26674.53,21323.82,2.605,2.64,2.57,1,1
20250355409,2025-03-19,2025-03-20,2,41.9619444444444,-8.55944444444444,15.100000000000001,15.3,14.9,7.65,9.0,6.3,89.5,97,82,47.0,49,45,5.2,10.3,0.1,5.2,10.3,0.1,8.5,16.0,1.0,33.0,37.7,28.3,97.95,114.5,81.4,151.0,160,142,12.155000000000001,12.73,11.58,24853.129999999997,25681.96,24024.3,2.625,2.81,2.44,1,1
20250355466,2025-03-19,2025-03-20,2,41.7827777777778,-8.31805555555556,16.05,16.2,15.9,7.7,7.9,7.5,92.0,96,88,46.5,49,44,8.299999999999999,16.4,0.2,8.299999999999999,16.4,0.2,9.5,17.0,2.0,30.0,32.5,27.5,85.7,99.4,72.0,143.0,155,131,11.940000000000001,12.08,11.8,27975.205,31972.86,23977.55,2.645,2.68,2.61,1,1
20250385476,2025-03-24,2025-03-24,1,40.9808333333333,-7.32583333333333,13.0,13.0,13.0,3.1,3.1,3.1,91.0,91,91,56.0,56,56,0.5,0.5,0.5,0.5,0.5,0.5,4.0,4.0,4.0,17.5,17.5,17.5,38.9,38.9,38.9,316.0,316,316,17.67,17.67,17.67,39761.3,39761.3,39761.3,2.4,2.4,2.4,1,0
20250391314,2025-03-25,2025-03-25,1,41.0402777777778,-8.19638888888889,15.2,15.2,15.2,3.1,3.1,3.1,97.0,97,97,44.0,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,10.9,34.2,34.2,34.2,91.0,91,91,21.67,21.67,21.67,40586.32,40586.32,40586.32,3.11,3.11,3.11,1,0
20250395382,2025-03-26,2025-03-26,1,40.7213888888889,-7.9425,16.9,16.9,16.9,4.5,4.5,4.5,93.0,93,93,42.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5,35.6,35.6,35.6,270.0,270,270,17.63,17.63,17.63,36586.25,36586.25,36586.25,2.79,2.79,2.79,1,0
20250405343,2025-03-28,2025-03-28,1,41.9244800000721,-7.01839800000191,15.8,15.8,15.8,2.6,2.6,2.6,94.0,94,94,25.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,19.4,19.4,43.9,43.9,43.9,336.0,336,336,21.77,21.77,21.77,41266.79,41266.79,41266.79,3.42,3.42,3.42,1,0
20250405354,2025-03-28,2025-03-28,1,41.5880319997999,-8.09788199954563,18.5,18.5,18.5,6.2,6.2,6.2,90.0,90,90,24.0,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,10.7,27.4,27.4,27.4,335.0,335,335,21.63,21.63,21.63,41350.3,41350.3,41350.3,3.4,3.4,3.4,1,0
20250407006,2025-03-28,2025-03-28,1,41.7311111111111,-7.97138888888889,16.4,16.4,16.4,4.6,4.6,4.6,91.0,91,91,19.0,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,13.3,38.9,38.9,38.9,26.0,26,26,21.83,21.83,21.83,41356.27,41356.27,41356.27,3.43,3.43,3.43,1,0
20250407098,2025-03-28,2025-03-28,1,41.8444444444444,-7.91611111111111,11.6,11.6,11.6,2.2,2.2,2.2,100.0,100,100,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,16.3,16.3,38.5,38.5,38.5,355.0,355,355,21.77,21.77,21.77,41371.02,41371.02,41371.02,2.96,2.96,2.96,1,0
20250409902,2025-03-29,2025-03-30,2,41.8803149996863,-8.45086199998856,21.200000000000003,22.8,19.6,6.15,6.6,5.7,91.5,97,86,38.5,41,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.799999999999999,17.4,10.2,35.3,43.6,27.0,27.5,34,21,21.975,21.99,21.96,41557.065,41623.77,41490.36,3.745,3.78,3.71,2,0
20250410259,2025-03-29,2025-03-29,1,41.7116666666667,-8.03472222222222,21.6,21.6,21.6,7.4,7.4,7.4,91.0,91,91,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,32.8,32.8,32.8,53.0,53,53,22.36,22.36,22.36,41524.93,41524.93,41524.93,4.18,4.18,4.18,1,0
20250410528,2025-03-29,2025-03-29,1,40.9568319998847,-8.4548920000924,20.9,20.9,20.9,6.5,6.5,6.5,85.0,85,85,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8,34.2,34.2,34.2,40.0,40,40,21.99,21.99,21.99,41414.17,41414.17,41414.17,3.81,3.81,3.81,1,0
20250411134,2025-03-29,2025-03-30,2,41.6740200000339,-8.11239199956258,19.25,19.4,19.1,6.35,7.5,5.2,79.0,93,65,33.5,36,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,19.9,10.8,40.15,52.6,27.7,62.0,77,47,22.515,22.62,22.41,41604.905,41645.56,41564.25,4.0600000000000005,4.36,3.76,2,0
20250411262,2025-03-29,2025-03-30,2,41.9655555555556,-8.53833333333333,18.9,20.8,17.0,4.4,5.0,3.8,85.0,91,79,41.0,46,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.149999999999999,13.6,8.7,33.1,39.6,26.6,60.0,80,40,22.36,22.44,22.28,41568.135,41639.66,41496.61,3.565,3.67,3.46,2,0
20250411456,2025-03-29,2025-03-30,2,41.6868329999182,-8.10831000010173,22.25,22.8,21.7,8.7,10.3,7.1,76.0,89,63,29.0,34,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,18.7,13.5,36.9,44.3,29.5,69.0,83,55,22.36,22.45,22.27,41559.65,41597.51,41521.79,4.41,4.8,4.02,2,0
20250411815,2025-03-29,2025-03-30,2,41.045,-7.92277777777778,14.850000000000001,14.9,14.8,3.15,3.5,2.8,77.0,81,73,36.5,40,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,18.4,10.3,40.35,51.5,29.2,80.0,87,73,22.759999999999998,22.89,22.63,41540.744999999995,41615.39,41466.1,3.46,3.55,3.37,2,0
20250412038,2025-03-30,2025-03-30,1,40.5561111111111,-7.345,17.3,17.3,17.3,3.2,3.2,3.2,74.0,74,74,33.0,33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,14.6,42.5,42.5,42.5,79.0,79,79,23.16,23.16,23.16,41655.03,41655.03,41655.03,3.58,3.58,3.58,1,0
20250412040,2025-03-30,2025-03-30,1,40.8656019994948,-8.27076200008392,17.6,17.6,17.6,4.3,4.3,4.3,70.0,70,70,29.0,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5,45.7,45.7,45.7,126.0,126,126,22.7,22.7,22.7,41587.32,41587.32,41587.32,3.89,3.89,3.89,1,0
20250412087,2025-03-30,2025-03-30,1,41.9569444444444,-8.57861111111111,20.2,20.2,20.2,4.0,4.0,4.0,85.0,85,85,48.0,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,25.6,25.6,25.6,5.0,5,5,22.23,22.23,22.23,41597.8,41597.8,41597.8,3.47,3.47,3.47,1,0
20250412163,2025-03-30,2025-03-30,1,41.6813699997796,-8.0100599998898,19.3,19.3,19.3,7.4,7.4,7.4,65.0,65,65,36.0,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.9,19.9,52.6,52.6,52.6,77.0,77,77,22.62,22.62,22.62,41645.56,41645.56,41645.56,4.35,4.35,4.35,1,0
20250413099,2025-03-30,2025-03-30,1,42.0008333333333,-8.22555555555556,17.3,17.3,17.3,1.5,1.5,1.5,86.0,86,86,35.0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,11.9,11.9,30.2,30.2,30.2,83.0,83,83,22.56,22.56,22.56,41662.41,41662.41,41662.41,3.46,3.46,3.46,1,0
20250414204,2025-03-30,2025-03-30,1,41.5775,-7.96555555555556,18.1,18.1,18.1,2.3,2.3,2.3,82.0,82,82,32.0,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8,37.4,37.4,37.4,60.0,60,60,22.76,22.76,22.76,41668.89,41668.89,41668.89,3.64,3.64,3.64,1,0
20250414751,2025-03-30,2025-03-30,1,41.9109280003442,-7.12715700043572,19.2,19.2,19.2,1.9,1.9,1.9,87.0,87,87,37.0,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,16.1,16.1,31.7,31.7,31.7,115.0,115,115,22.5,22.5,22.5,41435.56,41435.56,41435.56,3.69,3.69,3.69,1,0
20250414845,2025-03-30,2025-03-30,1,41.8485130002764,-6.62082300000721,19.1,19.1,19.1,0.7,0.7,0.7,91.0,91,91,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,27.7,27.7,27.7,78.0,78,78,22.44,22.44,22.44,41538.61,41538.61,41538.61,3.48,3.48,3.48,1,0
20250415578,2025-03-30,2025-03-30,1,41.7244719998042,-7.27222000016106,17.6,17.6,17.6,2.4,2.4,2.4,86.0,86,86,44.0,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,23.0,23.0,23.0,116.0,116,116,22.44,22.44,22.44,41597.83,41597.83,41597.83,3.26,3.26,3.26,1,0
20250415845,2025-03-30,2025-03-31,2,41.5436111111111,-8.03305555555556,20.85,22.0,19.7,5.1,5.9,4.3,80.5,81,80,33.0,35,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.399999999999999,14.7,12.1,36.7,39.6,33.8,70.5,73,68,22.884999999999998,23.09,22.68,41816.649999999994,41942.52,41690.78,3.915,4.05,3.78,2,0
20250415974,2025-03-30,2025-03-31,2,41.7719444444444,-8.36333333333333,23.1,23.7,22.5,7.6000000000000005,8.8,6.4,75.5,77,74,25.0,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,14.2,13.5,39.6,40.0,39.2,69.5,79,60,22.79,23.04,22.54,41799.025,41919.36,41678.69,4.245,4.45,4.04,2,0
20250416195,2025-03-30,2025-03-31,2,41.6159429995219,-8.06971499999364,19.85,21.0,18.7,5.75,7.0,4.5,70.0,71,69,33.0,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,18.6,17.0,48.25,48.6,47.9,62.5,65,60,22.95,23.16,22.74,41819.97,41945.93,41694.01,4.135,4.31,3.96,2,0
20250416274,2025-03-31,2025-03-31,1,40.8798840003543,-8.27840799967448,19.7,19.7,19.7,6.4,6.4,6.4,61.0,61,61,23.0,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,13.1,41.4,41.4,41.4,135.0,135,135,23.11,23.11,23.11,41817.26,41817.26,41817.26,4.14,4.14,4.14,1,0
20250416352,2025-03-31,2025-03-31,1,41.442892999649,-7.88442500001854,20.3,20.3,20.3,6.3,6.3,6.3,75.0,75,75,34.0,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7,41.4,41.4,41.4,112.0,112,112,23.14,23.14,23.14,41916.57,41916.57,41916.57,3.98,3.98,3.98,1,0
20250417174,2025-03-31,2025-03-31,1,41.5466666666667,-8.03805555555556,20.9,20.9,20.9,9.5,9.5,9.5,61.0,61,61,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,20.1,20.1,46.8,46.8,46.8,81.0,81,81,23.05,23.05,23.05,41885.2,41885.2,41885.2,4.66,4.66,4.66,1,0
20250418349,2025-03-31,2025-03-31,1,41.6790429994795,-8.08471499999364,22.2,22.2,22.2,12.4,12.4,12.4,60.0,60,60,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,21.6,21.6,52.2,52.2,52.2,94.0,94,94,22.92,22.92,22.92,41831.5,41831.5,41831.5,4.94,4.94,4.94,1,0
20250419002,2025-03-31,2025-03-31,1,41.7469444444444,-7.9175,18.9,18.9,18.9,8.0,8.0,8.0,65.0,65,65,33.0,33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,46.8,46.8,46.8,94.0,94,94,23.24,23.24,23.24,41952.79,41952.79,41952.79,4.27,4.27,4.27,1,0
20250419165,2025-03-31,2025-03-31,1,40.445,-7.89694444444444,25.1,25.1,25.1,8.6,8.6,8.6,73.0,73,73,26.0,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6,29.2,29.2,29.2,57.0,57,57,23.39,23.39,23.39,41829.59,41829.59,41829.59,4.41,4.41,4.41,1,0
20250419287,2025-03-31,2025-03-31,1,41.6255599996779,-8.06888999991947,20.6,20.6,20.6,10.4,10.4,10.4,65.0,65,65,31.0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.5,19.5,54.7,54.7,54.7,89.0,89,89,23.07,23.07,23.07,41888.71,41888.71,41888.71,4.75,4.75,4.75,1,0
20250419397,2025-03-31,2025-03-31,1,41.7316666666667,-7.98444444444444,21.6,21.6,21.6,9.8,9.8,9.8,70.0,70,70,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.3,15.3,49.3,49.3,49.3,94.0,94,94,23.12,23.12,23.12,41892.22,41892.22,41892.22,4.55,4.55,4.55,1,0
20250419565,2025-03-31,2025-03-31,1,41.9292859999339,-6.7599449994829,19.6,19.6,19.6,8.3,8.3,8.3,69.0,69,69,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,19.1,44.3,44.3,44.3,89.0,89,89,23.16,23.16,23.16,42265.12,42265.12,42265.12,4.71,4.71,4.71,1,0
20250419640,2025-03-31,2025-03-31,1,41.7197222222222,-8.07138888888889,21.0,21.0,21.0,9.2,9.2,9.2,70.0,70,70,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.3,15.3,49.3,49.3,49.3,94.0,94,94,23.12,23.12,23.12,41892.22,41892.22,41892.22,4.48,4.48,4.48,1,0
20250419946,2025-03-31,2025-03-31,1,41.5466666666667,-8.03972222222222,21.1,21.1,21.1,7.1,7.1,7.1,69.0,69,69,30.0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,47.9,47.9,47.9,65.0,65,65,23.16,23.16,23.16,41945.93,41945.93,41945.93,4.32,4.32,4.32,1,0
20250420260,2025-03-31,2025-03-31,1,41.7308333333333,-7.82194444444444,18.9,18.9,18.9,8.9,8.9,8.9,63.0,63,63,35.0,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3,39.6,39.6,39.6,85.0,85,85,23.25,23.25,23.25,42016.71,42016.71,42016.71,4.15,4.15,4.15,1,0
20250420793,2025-03-31,2025-04-01,2,41.7111111111111,-7.65111111111111,19.85,20.0,19.7,7.449999999999999,8.7,6.2,81.5,92,71,38.0,41,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,11.0,10.0,25.700000000000003,26.6,24.8,148.5,230,67,22.43,23.18,21.68,40791.68,41995.62,39587.74,3.675,3.74,3.61,2,0
